0,1,2,3,lon,lat
126104,SX-009470-002,50025814,A,-117.09722115785823,32.76092942106552
126096,SX-009470-001,50025806,A,-117.09762551330974,32.761033148643556
126100,SS-013479-001,50025810,A,-117.09843020690171,32.75964099885115
126097,SS-013480-007,50025807,A,-117.09922725206452,32.75875391461736
126098,SS-013480-006,50025808,A,-117.09898207222764,32.75873517886154
126077,SS-018766-003,50025787,A,-117.09533327181134,32.758938366939034
126086,SS-017805-002,50025796,A,-117.09551184547088,32.759412290758895
126087,SS-017805-001,50025797,A,-117.09494975969548,32.75948038717808
126115,SS-020013-009,50025825,A,-117.09471283707515,32.761571557918785
126126,SX-009399-001,50025836,A,-117.09427167600205,32.76187004103496
126088,SS-001754-001,50025798,A,-117.09292961848936,32.76218601739526
126136,SS-019671-002,50025846,A,-117.09365051624857,32.76127177849565
126110,SS-020015-001,50025820,A,-117.09417605810262,32.76037825867535
126182,SS-001137-001,50025892,A,-117.09250730170129,32.75986401276661
126200,SX-009307-002,50025910,A,-117.09153459155323,32.76274695696124
126196,SS-010541-001,50025906,A,-117.09176392059776,32.761267615218685
126251,SS-001159-003,50025961,A,-117.08875637234819,32.762042446454004
126224,SX-009483-001,50025934,A,-117.08966462781639,32.76109101155952
126190,SS-010579-002,50025900,A,-117.09192054912623,32.75956396458552
126155,SX-009622-002,50025865,A,-117.09092058785303,32.758912173665124
126209,SS-001154-003,50025919,A,-117.09095012004366,32.758768706781204
126241,SS-001175-002,50025951,A,-117.08881932357198,32.75874644893633
107954,SS-018056-001,50007472,A,-117.09449673591494,32.75667383243325
132732,SX-009962-005,50033674,A,-117.1062663605426,32.75503741746363
115574,SX-009969-001,50014882,A,-117.10305275489937,32.75524793566942
115575,SX-009969-002,50014883,A,-117.10279737352391,32.75501358787559
110742,SX-009970-002,50010157,A,-117.10174079918637,32.75523786540412
115527,SX-009972-005,50014833,A,-117.10068511043055,32.75519758507637
106380,SS-013480-005,50006000,A,-117.09926411300555,32.75740141660364
122268,SS-010026-002,50021482,A,-117.08836617678075,32.75676056876652
122260,SX-009842-002,50021466,A,-117.09020504195855,32.75617454011079
107844,SX-010379-001,50007366,A,-117.1058331920776,32.75138902650595
108950,SX-010384-001,50008422,A,-117.10336921822153,32.751370362402206
100983,SX-010385-001,50000877,A,-117.10211374544522,32.75137079386343
101026,SX-010203-001,50000917,A,-117.09773527171768,32.75300195749677
128725,SX-010390-001,50028519,A,-117.09992775952496,32.75134120824837
106389,SX-010392-001,50006009,A,-117.09886575345315,32.7513354639344
101027,SX-010394-001,50000918,A,-117.0977581820801,32.75132658793716
103749,SX-010401-001,50003495,A,-117.09667825559083,32.75131751229833
115789,SX-010214-003,50015095,A,-117.09236430045122,32.753243162233254
101152,SX-010002-001,50001030,A,-117.08697798101174,32.75478187269375
105228,SX-009991-001,50004899,A,-117.090203311786,32.754815952885984
104594,SX-009654-001,50004290,A,-117.08264788001136,32.75882500867302
104224,SX-009547-001,50003938,A,-117.08239275216712,32.75970865470316
101155,SX-009315-001,50001033,A,-117.08499467875126,32.76276149332181
101597,SS-001794-001,50001452,A,-117.08258840924357,32.76337417652109
114619,SX-009539-003,50013927,A,-117.08067572435998,32.760103297442676
115550,SS-009990-007,50014856,A,-117.07990153745882,32.757875926805085
115548,SS-009990-001,50014854,A,-117.0805257684037,32.757781862931175
115524,SS-009988-001,50014830,A,-117.07793238709348,32.75790026074134
115058,SX-009761-001,50014368,A,-117.08237952638034,32.75724254807387
104598,SX-009590-001,50004294,A,-117.07750533067409,32.75935811171298
101215,SX-009333-001,50001093,A,-117.07925610810626,32.7625490464267
101570,SX-009339-001,50001433,A,-117.07303165235243,32.7625295810452
101326,SX-009346-001,50001197,A,-117.06892766673985,32.762509456816986
108705,SX-009975-001,50008186,A,-117.07188957040415,32.75537321870143
105214,SS-010494-001,50004885,A,-117.0716862752855,32.75816292286696
101312,SX-009819-001,50001184,A,-117.07272555616737,32.756597599889226
101595,SS-001791-001,50001450,A,-117.07606077245835,32.75759088677069
131633,SS-008807-001,50032628,A,-117.08269024039869,32.756079659131395
101202,SX-010006-001,50001080,A,-117.08377385863723,32.75475443614956
101813,SX-010003-001,50001661,A,-117.08588988217866,32.75477275778566
108648,SS-020539-001,50008133,A,-117.0716090197672,32.75144851583235
121337,SS-027221-001,50020558,A,-117.07711531713103,32.747911190201506
121324,SS-027173-007,50020547,A,-117.07209913801798,32.7494433871327
106519,SS-013870-003,50006135,A,-117.06911360755068,32.7459478451279
107659,SX-011570-001,50007187,A,-117.07047461444023,32.742445463043985
104935,SS-009649-001,50004621,A,-117.07416540933082,32.74393590403546
101253,SX-011383-001,50001131,A,-117.07718894264498,32.74419608293395
101264,SX-011763-001,50001141,A,-117.07744548538716,32.741211212092836
101176,SX-010525-001,50001054,A,-117.08421909631174,32.75042082230944
118667,SS-027130-006,50046306,A,-117.08421558729998,32.74897433375232
108020,SX-011368-001,50007538,A,-117.08185764008903,32.74403207706047
103905,SS-007162-001,50003641,A,-117.0823653637407,32.7420057576707
101183,SX-011211-001,50001061,A,-117.08494904782617,32.745248018811616
109605,SX-011663-001,50009048,A,-117.08468706795585,32.741625208314304
109276,SX-011768-001,50008735,A,-117.08539753508595,32.74109681035261
110810,SX-010634-001,50010222,A,-117.08712186019743,32.74949448887938
107589,SS-016884-001,50007120,A,-117.08760773047723,32.741476920965546
131174,SS-001046-001,50032142,A,-117.10213990358933,32.74933883600277
126641,SS-001046-003,50026342,A,-117.10215703409315,32.74878449699578
126583,SX-010589-005,50026286,A,-117.10180264045349,32.749469947209
126592,SX-010593-001,50026295,A,-117.09995471847104,32.749752731543516
126607,SS-027193-002,50026308,A,-117.09594773859683,32.749420559808435
126608,SX-010599-001,50026309,A,-117.09563842478823,32.749725015391114
126616,SX-010603-002,50026317,A,-117.09320893173177,32.749395675318794
126635,SX-010620-001,50026336,A,-117.08859445733518,32.74964631818707
101083,SX-010835-001,50000968,A,-117.09352768301434,32.74752829485233
106381,SX-011072-001,50006001,A,-117.09810192577712,32.746689124749224
104916,SX-011389-001,50004602,A,-117.09246402128245,32.74377286477631
132557,SS-001056-001,50033522,A,-117.1000447056528,32.7430667227893
101046,SX-011615-001,50000936,A,-117.09568579707161,32.74195330255088
128371,SX-011990-004,50028168,A,-117.10107540521058,32.738684058198274
104510,SX-012097-001,50004209,A,-117.10417057174314,32.73723888461878
107372,SX-012599-001,50006912,A,-117.09930003845575,32.731266692290866
135834,SX-012280-003,50036856,A,-117.10112564294411,32.73522245019314
109165,SS-030294-001,50008631,A,-117.09104524867323,32.73568271462055
104011,SX-012331-001,50003735,A,-117.0916199551086,32.73452917765635
115766,SX-012607-001,50015072,A,-117.08878325648924,32.73155543977486
121168,SS-026537-001,50020390,A,-117.0877634790277,32.730493547182064
109938,SS-028412-001,50009371,A,-117.09270639256292,32.7301788440889
106683,SS-014261-001,50006287,A,-117.09394548957133,32.729348914800184
101190,SX-012724-001,50001068,A,-117.0838905943943,32.72997352515496
107785,SS-017418-001,50007309,A,-117.08188992581563,32.733328176479205
107784,SX-012464-001,50007308,A,-117.08352795715268,32.73306047819852
104111,SX-012119-001,50003831,A,-117.08412072568522,32.737109819639606
109094,SS-022895-001,50008560,A,-117.0684780219312,32.74054714645073
102822,SS-004388-001,50002634,A,-117.07865951577402,32.73357392159129
101260,SX-012583-001,50001137,A,-117.07756453112562,32.73192107160279
102823,SX-012768-001,50002635,A,-117.07876425612905,32.729457343422325
105453,SS-011082-001,50005110,A,-117.0792286064693,32.72800645189103
112305,SS-003771-002,50011686,A,-117.0753412206393,32.72644148792477
114187,SS-007041-001,50013500,A,-117.06934385649586,32.72545085298264
112166,SX-013355-001,50011554,A,-117.07165626928352,32.722335788111934
112165,SS-003434-001,50011553,A,-117.0727117407604,32.723595121751885
114186,SS-007040-003,50013499,A,-117.07094261258636,32.72422916709912
114185,SS-007040-002,50013498,A,-117.07014291663593,32.72447109753022
109633,SS-025970-001,50009074,A,-117.08513637643071,32.72812497751023
129159,SS-017025-001,50029139,A,-117.08595127219611,32.728676372150446
109470,SS-025007-001,50008917,A,-117.08430861726488,32.72707240722968
115749,SX-013111-001,50015055,A,-117.08507556025431,32.725375516785874
115807,SX-013144-001,50015113,A,-117.0847001556278,32.72498261759722
110894,SX-013151-004,50010306,A,-117.08375225101308,32.7248692334025
105102,SS-010249-001,50004780,A,-117.0864968766009,32.723979955800885
112328,SX-013564-001,50011709,A,-117.08502956594022,32.71942601731718
101136,SS-001201-001,50001014,A,-117.08781556182478,32.71989601321116
104504,SX-012937-001,50004203,A,-117.08863573345684,32.72734272640951
104508,SX-012961-001,50004207,A,-117.08740202752047,32.72718924242613
104505,SX-012968-001,50004204,A,-117.09007645434409,32.726843613544794
104602,SS-008838-001,50004298,A,-117.0888227845463,32.72648419005997
104568,SX-013292-001,50004267,A,-117.09043200705818,32.72286995370989
101093,SX-013469-001,50000976,A,-117.09203580722513,32.72040357479463
110785,SX-013404-003,50010199,A,-117.09338198189586,32.72126359018304
115853,SX-012810-002,50015158,A,-117.09970378879312,32.72910710157148
115854,SX-012810-003,50015159,A,-117.10001357345273,32.72882957832587
106423,SX-013171-001,50006043,A,-117.10505208343783,32.72435810396086
127081,SS-006428-002,50026904,A,-117.14417936073708,32.957886128649946
110992,SX-001369-001,50010401,A,-117.14429319875497,32.95458580128591
120354,SX-001270-001,50019593,A,-117.13931781566455,32.95743339859212
121032,SX-001330-001,50020253,A,-117.14073301808317,32.955853474991386
117904,SX-001377-001,50017146,A,-117.13847194716038,32.954706092188744
114083,SX-001263-001,50013398,A,-117.13516720520389,32.95771535059466
114087,SS-006738-002,50013402,A,-117.13454228210489,32.9581417167974
121023,SX-001310-001,50020244,A,-117.13482385927026,32.95631778940057
119326,SX-001268-002,50018524,A,-117.12902941631877,32.957612102643694
128496,SX-001441-001,50028291,A,-117.13603002475541,32.95259042996502
128586,SX-001483-001,50028380,A,-117.14188005086696,32.95146409298651
128587,SS-004576-001,50028381,A,-117.1406136299861,32.950988109123905
109339,SX-001209-004,50008797,A,-117.12449308220965,32.95937204163555
134278,SX-001187-002,50035245,A,-117.12296387427683,32.95986661551745
132223,SS-013475-003,50033198,A,-117.11733264471174,32.95839759569809
112375,SX-001537-001,50011748,A,-117.1106421649322,32.95001606956716
132198,SS-015180-002,50033174,A,-117.12149970913278,32.9508886045877
131344,SS-027532-001,50032315,A,-117.12325722872839,32.95339245794312
128592,SS-011401-001,50028386,A,-117.14050421985101,32.94936279752266
134299,SX-001623-003,50035265,A,-117.14208296625756,32.94757740406132
133818,SS-022635-001,50034792,A,-117.1417125881877,32.94154354213145
133810,SS-022637-001,50034784,A,-117.14552138951446,32.94042211054444
124558,SX-001721-001,50023748,A,-117.13155663302418,32.94374439375648
130360,SX-001626-005,50030712,A,-117.13414166385591,32.94732201019862
129116,SS-014316-002,50029066,A,-117.13373141906679,32.94931623293594
129113,SS-002332-001,50029063,A,-117.1304647806392,32.94961610244454
124561,SS-005101-002,50023751,A,-117.13089688342095,32.94475332964468
131332,SS-001822-001,50032303,A,-117.12747723660942,32.949139171657876
117834,SS-015700-001,50017076,A,-117.11583746766695,32.947602695328875
117835,SS-015700-002,50017077,A,-117.11505644759428,32.94674410213206
114241,SX-001570-001,50013554,A,-117.10997571822878,32.94920337158567
121427,SS-027602-001,50020646,A,-117.11461026384625,32.94429934086656
121425,SS-027602-002,50020644,A,-117.11329578570583,32.9440487917864
134095,SS-015226-002,50035068,A,-117.11299886633398,32.94086466711334
133950,SS-004778-005,50034923,A,-117.11666218628578,32.941484598966476
133954,SS-004778-001,50034927,A,-117.11678830306616,32.939729484908625
134471,SS-013616-001,50035413,A,-117.12184222840153,32.940393446428644
134629,SS-004366-001,50035614,A,-117.12783583280242,32.93853084475936
133363,SS-018114-007,50034355,A,-117.1263160334798,32.93795779767508
113715,SS-006193-003,50013050,A,-117.12982694114316,32.93588293955864
113717,SS-006193-004,50013052,A,-117.13103002095359,32.93559505603194
113716,SS-006193-005,50013051,A,-117.13230349232975,32.93550180222268
118424,SX-001901-001,50017651,A,-117.13086700768793,32.935102517547385
112924,SX-001951-001,50012280,A,-117.13354245834577,32.933110345150084
118425,SS-018038-001,50017652,A,-117.13431605281473,32.934358819668674
116766,SX-001936-001,50016035,A,-117.14010647384094,32.93341850763138
117258,SS-014172-001,50016498,A,-117.14236739016685,32.93299680536869
115024,SS-008705-001,50014334,A,-117.14294481421985,32.931605327712184
115023,SX-002022-001,50014333,A,-117.14288106317397,32.93094408514028
117417,SX-002028-001,50016657,A,-117.14206799646496,32.93079328947417
135331,SS-005459-001,50036314,A,-117.14420098479246,32.93254173519852
131973,SS-026653-001,50032955,A,-117.14493468415851,32.931137092905786
113268,SS-005519-001,50012622,A,-117.14690593576262,32.92980421173812
113317,SX-002090-001,50012671,A,-117.14619516178921,32.92897725534579
113583,SS-005895-002,50012919,A,-117.14417952230258,32.928965796449276
118421,SS-018034-001,50017648,A,-117.14359044429857,32.93019239683331
111611,SX-002044-001,50011008,A,-117.14231055441283,32.93028684456712
121260,SS-026783-001,50020481,A,-117.14274577981077,32.92853393445079
112923,SX-002076-001,50012279,A,-117.13998673974645,32.929639486663696
116259,SS-011814-001,50015538,A,-117.13906682901998,32.928751123015495
119398,SS-020736-001,50018595,A,-117.13489493579142,32.93066996373559
111604,SX-002061-001,50011001,A,-117.1340789518024,32.93006528966747
111218,SX-002023-001,50010625,A,-117.13261554153631,32.931196448208084
115389,SS-009533-001,50014696,A,-117.132466652129,32.9303252044264
117512,SS-015154-001,50016760,A,-117.1334824756206,32.9284383158914
119748,SS-021546-001,50018996,A,-117.12960066399026,32.92808876248503
113137,SS-005328-001,50012493,A,-117.12910615906172,32.9304580544194
116767,SX-002128-001,50016036,A,-117.12792279210801,32.92798078518759
134582,SX-001845-001,50035539,A,-117.12094956354045,32.93797074963483
137636,SS-004346-002,50038660,A,-117.12515872228487,32.92907152024951
137634,SS-004346-004,50038658,A,-117.12557195327685,32.93184643543578
115043,SS-008772-001,50014353,A,-117.11842290781227,32.92553643673073
135858,SX-002632-003,50036876,A,-117.12037976323363,32.91708105011677
135859,SX-002632-002,50036877,A,-117.12039807737197,32.91731494475718
120737,SS-024582-001,50019969,A,-117.11387402936661,32.92245150645978
121198,SX-002289-001,50020420,A,-117.14660645535454,32.92472576700631
113545,SX-002269-002,50012887,A,-117.1438482497675,32.924912902940584
121199,SS-026643-001,50020421,A,-117.14564443923653,32.92386455534738
115091,SX-002511-001,50014401,A,-117.14598455201958,32.91966305715848
113587,SX-002591-004,50012922,A,-117.1437094493326,32.91801221225679
121011,SX-002587-001,50020232,A,-117.14284092868527,32.91800474577516
121756,SX-002588-001,50020968,A,-117.14067232556158,32.91801111356796
121012,SS-025781-001,50020233,A,-117.1431883620946,32.9193256425215
121013,SS-025781-002,50020234,A,-117.14175363214578,32.91922562129871
121387,SX-002605-001,50020606,A,-117.13632286572862,32.917616356777074
111686,SX-002363-001,50011081,A,-117.14056976340177,32.92348997099676
117084,SX-002475-001,50016349,A,-117.14078486173958,32.920434829809565
119782,SX-002357-001,50019030,A,-117.1365166458093,32.92358541014941
111494,SS-002448-001,50010895,A,-117.13793402989248,32.92146369783556
111559,SX-002202-001,50010956,A,-117.13255868729452,32.926344025554314
120786,SX-002208-001,50020018,A,-117.1349338573731,32.926441453471014
112847,SX-002241-001,50012210,A,-117.13162497244586,32.92569310785328
112317,SS-003816-001,50011698,A,-117.13255939461814,32.92430394267014
121760,SX-002354-001,50020972,A,-117.13553319029805,32.92349660447138
120705,SS-024485-001,50019938,A,-117.13486623150834,32.92198832771653
113342,SX-002629-001,50012693,A,-117.13551736678741,32.91707105398846
117404,SS-014605-001,50016644,A,-117.13003861218186,32.92723498378765
114883,SX-002422-001,50014196,A,-117.12847750965872,32.92185042911087
119749,SX-002428-001,50018997,A,-117.12748550224734,32.921881523871065
117929,SX-002485-001,50017171,A,-117.12747451390442,32.92045375389443
116325,SX-002539-001,50015604,A,-117.12845516907929,32.919124758464875
115074,SX-002531-001,50014384,A,-117.13094502045108,32.919304588905376
137544,SX-002345-001,50038557,A,-117.12530088342088,32.923889676334156
112736,SX-002533-002,50012104,A,-117.1252717262837,32.91915970780933
116323,SX-002534-002,50015602,A,-117.12554706036101,32.919156727335654
112753,SX-002636-002,50012119,A,-117.12489052728955,32.9170517269773
113575,SX-002688-004,50012911,A,-117.14365806055334,32.915520717412775
132434,SX-002779-004,50033401,A,-117.13861996628884,32.91305904573746
120231,SX-002952-001,50019477,A,-117.14106078038444,32.90875065188368
112252,SX-002921-001,50011636,A,-117.13887199282159,32.909316456611954
132108,SX-002780-003,50033086,A,-117.1354550625534,32.912663239180226
112826,SX-002720-001,50012189,A,-117.1323977596258,32.9146918548086
118617,SX-002676-002,50017836,A,-117.13013999864094,32.916200389474916
118471,SX-002738-001,50017697,A,-117.12739631027227,32.91424887265283
120974,SS-025538-001,50020196,A,-117.1337692074922,32.9123808702459
113476,SS-013566-002,50012819,A,-117.12850398319797,32.91275715617336
112250,SX-002993-001,50011634,A,-117.13816640505748,32.90801117754774
116133,SS-011483-001,50015424,A,-117.1366564515748,32.90787772165695
116875,SX-002964-001,50016143,A,-117.13572787600707,32.908367772966336
116132,SX-002997-001,50015423,A,-117.13573699095028,32.90765515712491
112339,SX-003034-001,50011720,A,-117.13572695872521,32.90698253183328
112323,SS-003844-001,50011704,A,-117.13225333514059,32.90792881178713
113011,SX-003051-001,50012367,A,-117.12881002189938,32.90686149756932
120716,SX-002829-005,50019949,A,-117.11006018241282,32.91141984895213
132997,SX-003049-001,50033922,A,-117.10903332601254,32.90679819376948
133417,SX-003132-003,50034408,A,-117.1092318428099,32.90538087661823
119296,SS-020407-001,50018494,A,-117.11374889634817,32.898763727330014
137002,SS-012324-003,50038043,A,-117.12279730434919,32.90552736624699
112726,SX-003227-005,50012094,A,-117.1242237463984,32.90258678268783
112745,SX-003287-003,50012111,A,-117.1235595673738,32.901213112679706
111053,SS-001687-001,50010462,A,-117.12511477835884,32.89716659536982
119454,SS-020976-001,50018650,A,-117.12678321604554,32.89573379229758
116521,SX-003111-001,50015789,A,-117.14282135048191,32.90548439987791
115423,SS-009695-001,50014730,A,-117.14125320172484,32.903945214912135
116523,SX-003101-001,50015791,A,-117.13963165410115,32.90533527417347
114838,SX-003133-001,50014154,A,-117.13569326249714,32.90493066888886
114846,SX-003159-001,50014162,A,-117.13572681203944,32.90421787787283
118072,SX-003195-001,50017305,A,-117.13577863255007,32.90353999936084
114835,SX-003173-001,50014151,A,-117.13467047870657,32.90398838449945
121016,SS-025788-001,50020237,A,-117.13401614155276,32.90323344759533
120956,SS-025407-001,50020178,A,-117.13488941629548,32.90324231524871
117358,SX-003242-001,50016598,A,-117.1347923922939,32.90218036811963
111834,SX-003222-001,50011227,A,-117.13121296022256,32.90295422174316
111835,SX-003249-001,50011228,A,-117.13130115829831,32.902164084301404
121132,SS-026350-001,50020354,A,-117.1284093635277,32.90393649968738
114844,SX-003149-001,50014160,A,-117.12919848481447,32.904815564288164
115422,SX-003248-001,50014729,A,-117.14110360847351,32.90204363820694
124547,SX-003250-001,50023727,A,-117.14194412614609,32.9020362010517
113561,SX-003262-002,50012899,A,-117.1438566012433,32.901872247164945
118597,SS-018412-004,50017816,A,-117.1404625169463,32.89600381000184
111702,SS-002730-001,50011098,A,-117.145701482003,32.89457430769841
115351,SX-003388-002,50014659,A,-117.14539948512402,32.888351500863386
113124,SX-003379-006,50012480,A,-117.14282975032563,32.88961494004884
118562,SX-003355-005,50017785,A,-117.13109028659933,32.89364912850239
118551,SS-018419-001,50017774,A,-117.12102001193053,32.89390517254785
130292,SX-003352-005,50030633,A,-117.11980780562848,32.89393501119732
117471,SS-014947-002,50016720,A,-117.11765948809868,32.89479732764741
114384,SX-004691-004,50013698,A,-117.13080986347993,32.831631915703596
114302,SX-004687-002,50013615,A,-117.13446571036596,32.83113750933155
114661,SS-007742-003,50013969,A,-117.13826233893462,32.83024207340847
120430,SS-023482-001,50019669,A,-117.14578622912059,32.83013447404564
114334,SX-004598-002,50013647,A,-117.14337681266399,32.832976202964865
117482,SS-014979-003,50016731,A,-117.13871170595658,32.834184726889944
114202,SS-007095-002,50013515,A,-117.12416433926884,32.837263761247854
120562,SX-004847-001,50019800,A,-117.12227624262366,32.82857945585899
114297,SS-007310-002,50013610,A,-117.10789490594081,32.83105277937858
120237,SX-004773-001,50019483,A,-117.10953705482905,32.82999184337749
111536,SX-004809-002,50010934,A,-117.11059211718242,32.82928111036042
136884,SX-005224-003,50037901,A,-117.13238548904486,32.82237227245002
102363,SS-003394-004,50002193,A,-117.13002910503006,32.822081942244786
112061,SX-005223-005,50011452,A,-117.12715087981616,32.82209305181065
121606,SS-027968-005,50020821,A,-117.12089660041025,32.82420223040941
121610,SS-027968-007,50020825,A,-117.121605396634,32.82658293483587
120360,SX-004908-001,50019599,A,-117.11312666845511,32.82805006709002
111523,SX-004850-001,50010924,A,-117.11391081190116,32.82862842601934
120362,SS-023226-002,50019601,A,-117.11394150107643,32.827819335216766
111551,SX-004913-001,50010949,A,-117.11350122563597,32.828069436642785
120091,SX-004968-001,50019331,A,-117.11478981140202,32.82718605079843
120090,SS-022492-001,50019330,A,-117.11436812423861,32.82601332932445
136065,SX-006308-004,50037050,A,-117.11848409470971,32.80681337896984
111144,SX-006024-003,50010553,A,-117.12990194908551,32.80967798069861
111142,SX-006024-002,50010551,A,-117.1299313889966,32.810025954074035
111153,SX-006035-003,50010562,A,-117.14035016534754,32.80991071973051
101609,SX-006423-001,50001464,A,-117.14460063275206,32.80556895109556
106547,SX-006485-002,50006163,A,-117.14027604483779,32.80477904670517
106700,SX-006644-001,50006303,A,-117.14122289441232,32.80304379106272
105684,SX-007047-001,50005332,A,-117.12692509800901,32.798040821633606
103128,SX-007083-001,50002926,A,-117.12810810899263,32.79772320498318
105437,SX-006967-001,50005095,A,-117.12901187190548,32.79909824301662
106537,SX-007295-001,50006153,A,-117.13050711419596,32.79550730865466
106003,SX-006649-002,50005633,A,-117.13789535345681,32.8028956420992
120619,SS-024210-001,50019854,A,-117.13767949319386,32.80133707014424
107676,SX-006851-002,50007203,A,-117.14204409166621,32.800580002201315
108655,SS-020552-001,50008139,A,-117.1436438678266,32.79900212295422
105832,SX-007085-001,50005469,A,-117.14186385942055,32.797565498357386
105833,SX-007096-001,50005470,A,-117.13768783167862,32.79748325251743
106084,SX-007146-001,50005708,A,-117.141991911725,32.796713908338866
101910,SX-007541-001,50001757,A,-117.14534746388613,32.79275786727375
105136,SX-007612-001,50004813,A,-117.14538007599386,32.79212478540432
106079,SS-012728-001,50005703,A,-117.14272847493551,32.791687393697224
103685,SS-006790-001,50003436,A,-117.1433764393671,32.79076573305577
137088,SX-007817-001,50038129,A,-117.14476140253308,32.78983334205866
105720,SX-008076-002,50005363,A,-117.14316479557897,32.7859147600751
107348,SX-007750-001,50006888,A,-117.13391383187901,32.79060469822293
107945,SX-007893-001,50007463,A,-117.12910900158944,32.78877998748444
105035,SX-007807-001,50004718,A,-117.12714713441862,32.790111511195775
101905,SS-002487-001,50001752,A,-117.12666874166855,32.80470597115492
116213,SX-007019-002,50015500,A,-117.12610708631729,32.798397999958105
118774,SS-018631-001,50017989,A,-117.12572687803782,32.79699355623491
101882,SX-007427-001,50001729,A,-117.12578960189576,32.793974904237984
104817,SX-006453-001,50004505,A,-117.1234314811166,32.80545117667865
109586,SX-006507-001,50009029,A,-117.1252914364281,32.804750189602444
107514,SS-016648-001,50007048,A,-117.12530596553142,32.806048070182726
109584,SS-025601-001,50009027,A,-117.12556848190385,32.80560988282797
105439,SX-006827-001,50005097,A,-117.12575905157027,32.800883156118736
107353,SX-007487-001,50006893,A,-117.11782050116756,32.793666320935486
107352,SX-007600-001,50006892,A,-117.11984082167956,32.792629999735574
103104,SX-007887-001,50002904,A,-117.12427231056779,32.78880609414425
127504,SX-008051-002,50027313,A,-117.11997982871074,32.78627859198149
135434,SS-020148-001,50036412,A,-117.12616324417232,32.78263258961934
129401,SX-008476-001,50029378,A,-117.1321496438482,32.777395607449606
113433,SS-005774-004,50012783,A,-117.12648529166654,32.775923252936806
136924,SX-008706-002,50037942,A,-117.14039886842087,32.77208258830954
107565,SS-016801-001,50007097,A,-117.14420858493837,32.764560878392906
130023,SX-009273-001,50030305,A,-117.13625988852581,32.762790117763835
106924,SX-009208-001,50006511,A,-117.13159209252096,32.76378553241271
130027,SX-009280-001,50030309,A,-117.13133031801814,32.762819239619034
110574,SX-009281-004,50009990,A,-117.1300517141094,32.76280019269743
135678,SX-009276-002,50036673,A,-117.12841105844792,32.76284658246429
111069,SS-001759-004,50010478,A,-117.12780984600822,32.76295899234363
111068,SS-001759-003,50010477,A,-117.127910664994,32.76306624501836
110572,SX-009281-002,50009988,A,-117.13007754758189,32.76294396165653
122516,SS-021012-001,50021728,A,-117.10781045502212,32.77491246069483
122520,SS-006157-002,50021732,A,-117.10807227276122,32.774570169546564
122455,SS-006157-001,50021667,A,-117.10800883357298,32.77390238025906
100695,SS-000865-002,50000594,A,-117.11586232912661,32.77372384819791
122448,SS-006163-001,50021660,A,-117.10729968595955,32.77274125509483
122433,SS-003847-001,50021646,A,-117.10718418800353,32.77207210925144
122449,SS-006158-001,50021661,A,-117.10831152789822,32.771244875807774
109941,SX-008727-001,50009374,A,-117.11040571097047,32.77181675561905
122482,SS-025281-002,50021694,A,-117.11019464695072,32.77069168317845
122498,SX-008761-001,50021710,A,-117.1065924892428,32.770942459324104
122483,SS-013559-001,50021695,A,-117.10892920407527,32.77003157958581
122527,SX-008959-001,50021739,A,-117.10639238003995,32.767592733658375
122542,SS-025977-003,50021754,A,-117.10877940514155,32.76634550227495
111246,SX-009140-002,50010653,A,-117.1082408922781,32.76487625988806
110207,SX-009253-001,50009634,A,-117.10741730893199,32.763331412500214
129153,SX-009180-001,50029133,A,-117.11109672697404,32.76446380586489
102116,SX-008876-001,50001960,A,-117.11841606057979,32.7689231585305
104096,SX-009120-001,50003816,A,-117.11527834513012,32.76511240609903
100564,SX-009089-001,50044282,A,-117.12511289282641,32.76533645921704
122009,SS-001710-003,50021206,A,-117.12443710628585,32.763291759404915
122011,SX-009222-001,50021208,A,-117.1237995036475,32.763453799828994
122013,SS-001712-002,50021210,A,-117.12317257293483,32.76342785126359
137650,SX-009225-002,50038670,A,-117.12251933502664,32.76331167106409
111071,SX-009240-002,50010480,A,-117.11419619067223,32.76339542363694
105829,SX-009357-001,50005466,A,-117.14519140894426,32.76188013641051
118140,SX-009436-003,50017371,A,-117.1390342105695,32.761133422475645
118360,SX-009717-003,50017588,A,-117.138991489068,32.75738338613164
106501,SX-010043-001,50006117,A,-117.14145435753467,32.75389940020877
112896,SX-009733-003,50012252,A,-117.12631253095863,32.75708230496587
110594,SX-009725-005,50010010,A,-117.13033034449677,32.75715379697035
108105,SX-009570-001,50007614,A,-117.13281772664278,32.75900432557561
115534,SX-009909-001,50014840,A,-117.13622487663415,32.75528805915438
115573,SX-009913-003,50014881,A,-117.13252061874161,32.7551302453576
126378,SS-000691-004,50026088,A,-117.13032259163725,32.754750280663686
126377,SS-000691-001,50026087,A,-117.1299962367611,32.75464129400929
126379,SS-000691-003,50026089,A,-117.129997348785,32.75491544989597
132459,SX-009917-005,50033426,A,-117.12785318858256,32.75517649782649
106181,SX-010262-001,50005803,A,-117.13650474826639,32.7520492392954
126376,SS-000691-002,50026086,A,-117.13033480664458,32.75434513192422
126374,SS-000655-005,50026084,A,-117.13000263390154,32.753816351993095
106502,SX-010057-001,50006118,A,-117.1290948229938,32.75394650614498
126354,SS-000656-003,50026064,A,-117.12998872438045,32.75079549586644
126343,SS-000657-004,50026053,A,-117.13031586146916,32.749031024193386
