,0,1,2,3,lon,lat,block,tract,geoid,blockgroup
373,131399,BL-001267-004,50032376,A,-117.175189243,32.821704905,,,,
374,131401,BL-001267-006,50032378,A,-117.175387442,32.8216314186,,,,
375,131406,BL-001277-002,50032384,A,-117.068206423,32.5769546325,,,,
376,131408,BL-001277-004,50032386,A,-117.067966138,32.576637629,,,,
377,131412,BL-001286-003,50032390,A,-117.027113489,32.6975720556,,,,
378,131418,BL-001287-002,50032396,A,-117.097815912,32.8207003711,,,,
379,131420,BL-001268-001,50032398,A,-117.140286566,32.8052749873,,,,
380,131442,BP-001285-001,50032413,A,-117.079922542,32.7349599128,,,,
381,131444,BP-001285-003,50032415,A,-117.079889593,32.7353042643,,,,
382,131448,BL-001220-001,50032419,A,-117.142615771,32.9154992852,,,,
383,131455,BP-000695-001,50032427,A,-117.141171571,32.9131766352,,,,
384,131480,BD-001239-022,50032456,A,-117.043042576,32.704105395,,,,
385,131483,BD-001239-025,50032459,A,-117.04313782,32.7042634334,,,,
386,131484,BD-001239-026,50032460,A,-117.043276248,32.7043138712,,,,
387,131492,BD-001239-007,50032468,A,-117.042773946,32.7049190415,,,,
388,131496,BD-001239-011,50032472,A,-117.04233386,32.704464582,,,,
389,131512,BD-001278-003,50032484,A,-117.057204948,32.557580198,,,,
390,131514,BD-001278-005,50032486,A,-117.0575753,32.5576612731,,,,
391,131541,BD-001290-003,50032513,A,-117.150897844,32.7155613771,,,,
392,131545,BD-001269-010,50032517,A,-117.129256668,32.8093703483,,,,
393,131546,BD-001269-011,50032518,A,-117.129165321,32.8092016394,,,,
394,131558,BD-001270-010,50032533,A,-117.195188668,32.7639798715,,,,
395,131560,BD-001270-012,50032535,A,-117.194911879,32.7639949913,,,,
396,131561,BD-001270-013,50032536,A,-117.194874912,32.7638956079,,,,
397,131567,BD-001270-019,50032542,A,-117.194765732,32.7637577776,,,,
398,131568,BD-001270-020,50032543,A,-117.194903823,32.7637220537,,,,
399,131577,BD-001261-013,50032560,A,-117.215220884,32.8767541501,,,,
400,131578,BD-001261-002,50032561,A,-117.215705469,32.8766422494,,,,
401,131579,BD-001261-003,50032565,A,-117.215771159,32.8767346053,,,,
402,131581,BD-001261-005,50032571,A,-117.215382418,32.8767168478,,,,
403,131641,BP-000884-013,50032636,A,-117.193816757,32.7573226932,,,,
404,131647,BP-001240-010,50032642,A,-117.247944242,32.7601964894,,,,
405,131648,BP-001240-011,50032643,A,-117.247458108,32.7604200467,,,,
406,131658,BP-001097-003,50032653,A,-117.062918235,32.5659510839,,,,
407,132082,BD-001269-015,50033055,A,-117.128363891,32.8090741165,,,,
408,132083,BD-001269-016,50033056,A,-117.128079291,32.8090515693,,,,
409,132085,BD-001269-002,50033058,A,-117.128959107,32.8092589565,,,,
410,132087,BD-001269-004,50033062,A,-117.128376464,32.8092709028,,,,
411,132091,BD-001269-008,50033070,A,-117.128067183,32.8094855461,,,,
412,132369,BP-001307-002,50033336,A,-117.23701101,32.7795634024,,,,
413,132482,BP-001212-019,50033448,A,-117.233338722,32.7691846407,,,,
414,132485,BP-001212-008,50033451,A,-117.233107175,32.7690388544,,,,
415,132487,BP-001212-010,50033453,A,-117.233004892,32.7689386585,,,,
416,132489,BP-001212-012,50033455,A,-117.233437536,32.7689740618,,,,
417,132691,BP-001151-003,50033633,A,-117.256128539,32.7945450959,,,,
418,132700,BP-001151-012,50033642,A,-117.256536154,32.7961315122,,,,
419,132801,BP-000974-002,50033740,A,-117.042010376,32.7042539172,,,,
420,132803,BP-000974-004,50033742,A,-117.041450826,32.7048340091,,,,
421,132805,BP-000974-006,50033744,A,-117.041270153,32.7045147828,,,,
422,132810,BP-001292-019,50033747,A,-117.146458148,32.7296687365,,,,
423,132886,BP-000951-013,50033832,A,-117.057311237,32.7146239978,,,,
424,133085,BP-000906-005,50034044,A,-117.233784189,32.7477412396,,,,
425,133089,BP-000906-009,50034048,A,-117.233112174,32.7472620887,,,,
426,133094,BP-000906-014,50034053,A,-117.232164485,32.7459738606,,,,
427,133342,BP-001113-003,50034335,A,-117.231775783,32.9415035945,,,,
428,133660,BL-001280-002,50034608,A,-117.10275111,32.6983964221,,,,
429,133750,BP-001295-026,50034696,A,-117.091213554,32.9655656779,,,,
430,133756,BP-001295-004,50034703,A,-117.092789449,32.9662659462,,,,
431,133758,BP-001295-006,50034705,A,-117.092703731,32.9668728062,,,,
432,133759,BP-001295-007,50034706,A,-117.092687922,32.9672697491,,,,
433,133771,BP-001295-020,50034726,A,-117.090455585,32.9662983618,,,,
434,134035,BP-000834-020,50035004,A,-117.169371526,32.7916172062,,,,
435,134049,BP-001187-003,50035022,A,-117.159831722,32.7084934272,,,,
436,134108,BP-000742-004,50035081,A,-117.190071577,32.8531846688,,,,
437,134326,BP-001025-005,50035292,A,-117.051967479,32.6672802944,,,,
438,134327,BP-001025-006,50035293,A,-117.051114891,32.6676746101,,,,
439,134329,BP-001025-008,50035295,A,-117.051428396,32.6679584338,,,,
440,134335,BB-001217-019,50035301,A,-117.146166202,32.7187211031,,,,
441,134423,BP-000805-012,50035371,A,-117.145995318,32.8066438333,,,,
442,134428,BP-000805-023,50035376,A,-117.147606547,32.8056325271,,,,
443,134431,BP-000805-030,50035379,A,-117.148450688,32.8052161455,,,,
444,134432,BP-000805-032,50035380,A,-117.149459194,32.8054861485,,,,
445,134475,BP-000840-001,50035417,A,-117.148073021,32.7910045139,,,,
446,134476,BP-000840-002,50035418,A,-117.14769474,32.7906098587,,,,
447,134477,BP-000840-003,50035419,A,-117.147159152,32.7910427713,,,,
448,134480,BP-000840-006,50035422,A,-117.146207798,32.7900245532,,,,
449,134482,BP-000840-008,50035424,A,-117.14757303,32.7902088209,,,,
450,134484,BP-000771-001,50035426,A,-117.210579514,32.8353046684,,,,
451,134593,BP-001117-006,50035550,A,-117.221868889,32.9603768457,,,,
452,134682,BP-001117-008,50035673,A,-117.222496591,32.9614697458,,,,
453,134683,BP-001117-009,50035674,A,-117.222071756,32.9615928493,,,,
454,134687,BB-001302-001,50035680,A,-117.040106326,32.7797863374,,,,
455,134720,BP-000782-001,50035721,A,-117.192284637,32.8225322122,,,,
456,134742,BP-000971-002,50035745,A,-117.026438536,32.7056054602,,,,
457,134794,BP-000633-009,50035799,A,-117.07223709,32.98161619,,,,
458,134795,BP-000633-010,50035800,A,-117.07237497,32.981869083,,,,
459,134798,BP-000633-003,50035803,A,-117.072861106,32.9823290528,,,,
460,135158,BF-001263-002,50036145,A,-117.250802829,32.8500945341,,,,
461,135161,BF-001207-001,50036148,A,-117.17097873,32.7823092293,,,,
462,135163,BF-001256-001,50036150,A,-117.025193941,32.8028170607,,,,
463,135165,BF-001249-001,50036153,A,-117.200063677,32.8900082952,,,,
464,135166,SS-006539-004,50036154,A,-117.200143884,32.8900081552,,,,
465,135168,BF-001258-001,50036157,A,-117.119586009,32.7015646554,,,,
466,135182,BF-001259-001,50036170,A,-117.084707375,32.5762290431,,,,
467,135194,BF-001211-015,50036183,A,-117.073092694,32.9827494039,,,,
468,135209,BF-001254-003,50036198,A,-117.150620786,32.8121696228,,,,
469,135235,BP-001151-014,50036225,A,-117.256649712,32.7955605057,,,,
470,135237,BP-001151-016,50036227,A,-117.256424928,32.795203852,,,,
471,135272,BP-001292-016,50036258,A,-117.158764511,32.7287659006,,,,
472,135312,BP-000665-015,50036286,A,-117.097113706,32.9518858548,,,,
473,135315,BP-000665-018,50036289,A,-117.096845131,32.9511657647,,,,
474,135317,BP-000665-020,50036291,A,-117.096827831,32.9506043824,,,,
475,135326,BP-000665-009,50036301,A,-117.095634969,32.9514648231,,,,
476,135327,BP-000665-010,50036305,A,-117.095895527,32.9513527463,,,,
477,135364,BP-000879-007,50036347,A,-117.117959812,32.7631615119,,,,
478,135365,BP-000879-008,50036348,A,-117.117620155,32.7630276014,,,,
479,135477,BP-001116-001,50036451,A,-117.221911187,32.9475671773,,,,
480,135485,BP-001116-019,50036459,A,-117.22135805,32.9486086429,,,,
481,135486,BP-001116-002,50036460,A,-117.221373252,32.9482638857,,,,
482,135490,BP-001116-006,50036464,A,-117.221523679,32.947252835,,,,
483,135493,BP-001116-009,50036467,A,-117.221658103,32.9465144142,,,,
484,135494,BP-001116-010,50036468,A,-117.221617604,32.9462903171,,,,
485,135607,BP-000878-003,50036595,A,-117.14477472,32.7627466151,,,,
486,135613,BP-000878-009,50036601,A,-117.14395982,32.7631552303,,,,
487,135614,BP-000878-010,50036602,A,-117.143821405,32.7631953309,,,,
488,135691,BL-001264-001,50036689,A,-117.276216985,32.8405480705,,,,
489,135693,BL-001264-003,50036691,A,-117.27588939,32.8406117709,,,,
490,135697,BL-001264-007,50036695,A,-117.276177291,32.8410861225,,,,
491,135703,BP-001159-001,50036698,A,-117.273425994,32.8350268291,,,,
492,135704,BP-001159-007,50036700,A,-117.27345146,32.8351057472,,,,
493,135706,BP-001159-009,50036703,A,-117.273516086,32.8352898463,,,,
494,135716,BP-001159-006,50036728,A,-117.273898333,32.8349607411,,,,
495,135995,BP-000836-013,50036995,A,-117.244826143,32.7918627175,,,,
496,136005,BP-000836-009,50037005,A,-117.244344131,32.7916936181,,,,
497,136577,BP-000727-007,50037532,A,-117.200137626,32.8652840374,,,,
498,136578,BP-000727-008,50037533,A,-117.200333682,32.8651155337,,,,
499,136603,BP-000684-015,50037558,A,-117.065721524,32.9249337213,,,,
500,136606,BP-000684-018,50037561,A,-117.065999151,32.9247265466,,,,
501,136637,BP-000902-053,50037621,A,-117.082815338,32.7516176801,,,,
502,136668,BP-000769-003,50037650,A,-117.088058068,32.8362752695,,,,
503,136764,BP-001084-020,50037748,A,-117.067646845,32.5782218213,,,,
504,136989,BB-001247-012,50038031,A,-117.118144615,32.9175117685,,,,
505,136991,BB-001247-014,50038033,A,-117.118566347,32.9177012666,,,,
506,137001,BP-000902-056,50038042,A,-117.078960581,32.7526485352,,,,
507,137127,BP-001017-002,50038161,A,-117.047975016,32.6782126361,,,,
508,137297,BP-000958-001,50038289,A,-117.041009501,32.712613721,,,,
509,137299,BP-000958-003,50038291,A,-117.041455875,32.7123683994,,,,
510,137309,BP-000934-003,50038302,A,-117.083384131,32.732917307,,,,
511,137311,BP-000934-005,50038305,A,-117.082828652,32.7328999974,,,,
512,137312,BP-000934-006,50038306,A,-117.082668532,32.7329070958,,,,
513,137424,BP-001084-025,50038398,A,-117.067843482,32.5792200795,,,,
514,137425,BP-001084-026,50038399,A,-117.067940407,32.5795684899,,,,
515,137426,BP-001084-027,50038402,A,-117.068370353,32.5794545707,,,,
516,137469,BP-000805-013,50038473,A,-117.149037299,32.8052502295,,,,
517,137470,BP-000805-015,50038474,A,-117.146667057,32.8060568592,,,,
518,137474,BP-000805-024,50038478,A,-117.148778187,32.8052521161,,,,
519,137480,BP-000805-035,50038484,A,-117.14835625,32.805622528,,,,
520,137484,BP-001225-002,50038489,A,-117.211706617,32.7694718817,,,,
521,137527,BP-000814-033,50038538,A,-117.169525433,32.7996913557,,,,
522,137528,BP-000814-034,50038540,A,-117.169246009,32.7998801682,,,,
523,137529,BP-000814-036,50038542,A,-117.168783575,32.7998666352,,,,
524,137555,BL-001245-016,50038568,A,-117.103685986,32.9116491701,,,,
525,137558,BL-001245-019,50038571,A,-117.103435292,32.911711464,,,,
526,137560,BL-001245-021,50038573,A,-117.103438909,32.9115557062,,,,
527,137569,BP-000728-001,50038582,A,-117.221442558,32.863847669,,,,
528,137582,BP-000728-006,50038595,A,-117.220420651,32.8636130626,,,,
529,137596,BP-000728-020,50038619,A,-117.220467208,32.8638847454,,,,
530,137645,BP-000980-027,50038667,A,-117.130584205,32.6999961266,,,,
531,137664,BP-000879-012,50038684,A,-117.118088686,32.7629699006,,,,
532,137666,BP-000879-014,50038686,A,-117.117583244,32.763170258,,,,
533,137668,BP-000879-016,50038688,A,-117.117575318,32.7629605027,,,,
534,137674,BP-000879-022,50038694,A,-117.117959273,32.7629644508,,,,
535,137676,BP-001096-001,50038696,A,-117.088925318,32.5665858839,,,,
536,137680,BP-001096-006,50038700,A,-117.088722635,32.5674814449,,,,
537,137681,BP-001096-007,50038701,A,-117.088922436,32.5677166088,,,,
538,137682,BP-001096-008,50038702,A,-117.089053623,32.5679003198,,,,
539,137771,BP-001292-022,50038776,A,-117.158727253,32.7369938277,,,,
540,137914,BP-001173-001,50038897,A,-117.105565432,32.8244902678,,,,
541,137918,BP-001173-005,50038909,A,-117.1055828,32.8239529037,,,,
542,137923,BP-001173-010,50038925,A,-117.106082531,32.8242355464,,,,
543,137946,BP-000672-030,50038950,A,-117.133298051,32.9408553423,,,,
544,137947,BP-000672-031,50038951,A,-117.133423418,32.9409728844,,,,
545,137953,BP-000672-038,50038957,A,-117.133681912,32.9407844082,,,,
546,137957,BP-000672-042,50038961,A,-117.135590755,32.9406303938,,,,
547,137958,BP-000672-043,50038962,A,-117.135591511,32.9407054345,,,,
548,137960,BP-000672-046,50038964,A,-117.135593779,32.9409305568,,,,
549,137964,BP-000672-050,50038979,A,-117.134228435,32.9404418071,,,,
550,137970,BP-000672-057,50039010,A,-117.13551202,32.9416494414,,,,
551,137977,BP-000672-064,50039046,A,-117.133258503,32.9413439329,,,,
552,137981,BP-001094-005,50039050,A,-117.081292153,32.5721399626,,,,
553,137983,BP-001094-007,50039052,A,-117.08153715,32.5716090983,,,,
554,137985,BP-001094-009,50039054,A,-117.081307651,32.5711308308,,,,
555,137988,BP-001094-011,50039057,A,-117.081054388,32.5716688066,,,,
556,137992,BP-001094-015,50039061,A,-117.080960373,32.5723044932,,,,
557,138061,BP-001292-004,50039102,A,-117.158855386,32.7377927172,,,,
558,138068,BP-000800-004,50039109,A,-117.047863976,32.8099056241,,,,
559,138069,BP-000800-005,50039110,A,-117.048118208,32.8095259013,,,,
560,138091,BP-000624-006,50039136,A,-117.091483253,32.9917207915,,,,
561,138097,BP-000971-012,50039142,A,-117.025780638,32.7045070289,,,,
562,138102,BP-000971-017,50039147,A,-117.024901948,32.7051831234,,,,
563,138108,BP-000971-024,50039153,A,-117.024322578,32.7060765573,,,,
564,138109,BP-000971-025,50039154,A,-117.024320086,32.7057928703,,,,
565,138111,BP-000971-027,50039156,A,-117.024615658,32.7047142336,,,,
566,138112,BP-001087-001,50039157,A,-117.078408048,32.5804128704,,,,
567,138113,BP-001087-002,50039158,A,-117.078318516,32.5808385757,,,,
568,138131,BP-000689-001,50039177,A,-117.119331218,32.9220945535,,,,
569,138134,BP-000689-006,50039180,A,-117.119277922,32.9228074407,,,,
570,138137,BP-000689-009,50039183,A,-117.119784391,32.9231714443,,,,
571,138146,BP-000809-005,50039192,A,-117.053183964,32.8062058411,,,,
572,138148,BP-000809-007,50039194,A,-117.052574015,32.8063210402,,,,
573,138151,BP-000809-010,50039197,A,-117.05310492,32.8067656075,,,,
574,138153,BP-000809-012,50039199,A,-117.053738628,32.8068479978,,,,
575,138155,BP-000809-014,50039201,A,-117.054062061,32.8066079779,,,,
576,138287,BP-000661-004,50039315,A,-117.116023755,32.9546801837,,,,
577,138289,BP-000661-006,50039317,A,-117.115810321,32.9547958019,,,,
578,138297,BP-000661-015,50039336,A,-117.115517667,32.9552413048,,,,
579,138301,BP-000661-019,50039363,A,-117.116650238,32.9556247807,,,,
580,138509,BP-000780-005,50039539,A,-117.17017115,32.8268293662,,,,
581,138510,BP-000780-006,50039540,A,-117.170172638,32.8262795388,,,,
582,138516,BP-000780-013,50039546,A,-117.171487984,32.8268256559,,,,
583,138517,BP-000780-014,50039547,A,-117.171550212,32.8272406084,,,,
584,139152,BP-001243-008,50040178,A,-117.208546393,32.78865153,,,,
585,139268,BP-001243-021,50040324,A,-117.208611097,32.7860492214,,,,
586,139356,BP-000834-025,50040406,A,-117.170155951,32.7926471877,,,,
587,139362,BP-000834-031,50040415,A,-117.170465616,32.7931384606,,,,
588,139380,BP-000984-021,50040430,A,-117.090792402,32.6999719731,,,,
589,139400,BP-000963-006,50040450,A,-117.028599875,32.7100641776,,,,
590,139708,BP-000854-001,50040745,A,-117.175688428,32.7821021582,,,,
591,139709,BP-000854-002,50040746,A,-117.175939263,32.7821940876,,,,
592,139712,BP-000854-005,50040749,A,-117.177058137,32.782107513,,,,
593,139716,BP-000854-009,50040753,A,-117.176395489,32.7824564618,,,,
594,140214,BP-000691-014,50041206,A,-117.08735689,32.9187240695,,,,
595,140221,BP-000691-005,50041213,A,-117.088506628,32.9182852649,,,,
596,140223,BP-000691-007,50041215,A,-117.087641313,32.9182980831,,,,
597,142164,BP-001241-018,50043173,A,-117.078664601,32.9429141457,,,,
598,142165,BP-001241-019,50043174,A,-117.07839044,32.9430108672,,,,
599,142168,BP-001241-003,50043177,A,-117.08031897,32.9421129676,,,,
600,142171,BP-001241-006,50043180,A,-117.080078079,32.9429784642,,,,
601,142176,BP-001241-011,50043185,A,-117.080483193,32.9421850401,,,,
602,134620,BP-000676-001,50035596,A,-117.229060752,32.9411760807,,,,
603,134621,BP-000676-002,50035598,A,-117.228435451,32.9412933072,,,,
604,129052,BB-001218-007,50028989,A,-117.137515958,32.720475534,,,,
605,129062,BB-001218-005,50029007,A,-117.136463371,32.7209918581,,,,
606,140868,BP-001216-012,50041927,A,-117.212992704,32.7980635335,,,,
607,140877,BP-001216-004,50041944,A,-117.214639903,32.7975288794,,,,
608,140878,BP-001216-005,50041945,A,-117.215089304,32.7973984441,,,,
609,140881,BP-001216-008,50041951,A,-117.214464587,32.7982917859,,,,
610,140882,BP-001216-009,50041953,A,-117.214897605,32.7981896844,,,,
611,129972,BP-001085-002,50030254,A,-117.038743384,32.5824214385,,,,
612,134513,BP-000576-013,50035449,A,-117.077256238,33.0481378232,,,,
613,134514,BP-000576-014,50035450,A,-117.077474001,33.0479618418,,,,
614,134517,BP-000576-017,50035455,A,-117.077402028,33.0467919712,,,,
615,134519,BP-000576-020,50035457,A,-117.076656173,33.046550564,,,,
616,134522,BP-000576-023,50035460,A,-117.076198687,33.0471593262,,,,
617,134533,BP-000576-032,50035480,A,-117.075672044,33.0468959175,,,,
618,134540,BP-000576-039,50035487,A,-117.074304503,33.0479521871,,,,
619,134542,BP-000576-042,50035491,A,-117.073988064,33.0480056248,,,,
620,134548,BP-000576-048,50035502,A,-117.074336395,33.0461553827,,,,
621,134561,BP-000576-063,50035523,A,-117.076627446,33.0460887749,,,,
622,134562,BP-000576-064,50035524,A,-117.076812988,33.0463749907,,,,
623,134563,BP-000576-065,50035525,A,-117.076839879,33.0466417334,,,,
624,134564,BP-000576-066,50035526,A,-117.076633341,33.0467149763,,,,
625,130212,BP-000799-014,50030545,A,-117.133050774,32.8059701767,,,,
626,130214,BP-000799-016,50030547,A,-117.132838747,32.8061151797,,,,
627,130215,BP-000799-017,50030548,A,-117.132723626,32.8060929,,,,
628,130224,BP-000799-009,50030560,A,-117.132430281,32.8063029224,,,,
629,130225,BP-000799-010,50030563,A,-117.132222534,32.8059324174,,,,
630,131590,BP-000659-038,50032585,A,-117.237248599,32.9562170285,,,,
631,131592,BP-000659-040,50032587,A,-117.23694233,32.9566428615,,,,
632,131600,BP-000659-008,50032595,A,-117.23786126,32.9564680608,,,,
633,131603,BP-000659-011,50032598,A,-117.238789815,32.9564609457,,,,
634,131608,BP-000659-017,50032603,A,-117.240057899,32.9562645446,,,,
635,131609,BP-000659-018,50032604,A,-117.24031369,32.9562823867,,,,
636,131610,BP-000659-019,50032605,A,-117.240517304,32.9563360379,,,,
637,131614,BP-000659-023,50032609,A,-117.240342445,32.9561160426,,,,
638,130697,BP-000741-005,50031405,A,-117.234256171,32.8573971536,,,,
639,130699,BP-000741-007,50031407,A,-117.233437133,32.8573558639,,,,
640,139434,BP-000741-008,50040479,A,-117.234195558,32.8570226116,,,,
641,139435,BP-000741-009,50040480,A,-117.233876715,32.8573710039,,,,
642,139437,BP-000741-002,50040482,A,-117.233869275,32.8579845308,,,,
643,133348,BP-001244-009,50034341,A,-117.225404125,32.9484795739,,,,
644,133349,BP-001244-010,50034342,A,-117.22534848,32.9485542948,,,,
645,133557,BP-001244-014,50034508,A,-117.225074241,32.9483136508,,,,
646,100780,SX-015536-001,50000678,A,-117.114697846,32.6929845302,,,,
647,101844,SX-007712-001,50001692,A,-117.014636226,32.7916086061,,,,
648,101922,SX-007714-001,50001769,A,-117.013903131,32.7916232328,,,,
649,101923,SS-002539-001,50001770,A,-117.014005249,32.7931138582,,,,
650,102707,SS-002204-004,50002524,A,-117.106762611,32.6921026563,,,,
651,102860,SX-007705-001,50002672,A,-117.017668392,32.7918070368,,,,
