,tract,blockgroup,count,graffiti_count,dump_count,lighting_count,mobile_counts,web_counts,phone_counts,gsl_meandist,gsl_stddist,gsl_mediandist,dsl_meandist,dsl_stddist,dsl_mediandist,sl_count,landarea,cent_lat,cent_lon,sl_density,total_pop,rep_per_cap,graffiti_per,dump_per,lighting_per,tract_in_city
1188,15404.0,3.0,0.0,,,,,,,,,,,,,,,,,,1781,0.0,,,,0.0
1189,15405.0,1.0,0.0,,,,,,,,,,,,,,,,,,2248,0.0,,,,0.0
1190,15405.0,2.0,0.0,,,,,,,,,,,,,,,,,,1179,0.0,,,,0.0
1191,9511.0,1.0,0.0,,,,,,,,,,,,,,,,,,1916,0.0,,,,1.0
1192,9511.0,2.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,9.0,1167318.0,32.8035325,-117.1089666,7.70998134185e-06,2322,0.000430663221361,0.0,0.0,0.0,1.0
1193,10009.0,2.0,26.0,0.0,0.0,2.0,2.0,23.0,1.0,,,,,,,70.0,425168.0,32.5470683,-117.0518661,0.000164640800813,2216,0.0117328519856,0.0,0.0,0.0769230769231,1.0
1194,10009.0,3.0,8.0,3.0,1.0,0.0,3.0,3.0,2.0,246.842931377,246.842931377,245.66851312,25.5227976529,25.5227976529,25.5227976529,13.0,696919.0,32.5530167,-117.0543927,1.86535307547e-05,452,0.0176991150442,0.375,0.125,0.0,1.0
1195,10109.0,2.0,15.0,6.0,0.0,0.0,8.0,4.0,2.0,111.041137848,111.041137848,99.609682005,,,,36.0,483507.0,32.5609914,-117.0697521,7.44560058076e-05,2429,0.00617538081515,0.4,0.0,0.0,1.0
1196,10111.0,2.0,4.0,0.0,0.0,2.0,,4.0,,,,,,,,15.0,299624.0,32.5639003,-117.068194,5.00627453075e-05,1897,0.0021085925145,0.0,0.0,0.5,1.0
1197,10112.0,2.0,5.0,1.0,0.0,1.0,1.0,1.0,3.0,119.638068835,119.638068835,119.638068835,,,,8.0,205512.0,32.5657562,-117.0775449,3.892716727e-05,2060,0.00242718446602,0.2,0.0,0.2,1.0
1198,16807.0,3.0,0.0,,,,,,,,,,,,,,,,,,2479,0.0,,,,0.0
1199,16807.0,4.0,0.0,,,,,,,,,,,,,,,,,,1219,0.0,,,,0.0
1200,21000.0,1.0,0.0,,,,,,,,,,,,,,,,,,946,0.0,,,,0.0
1201,20801.0,3.0,0.0,,,,,,,,,,,,,,,,,,1757,0.0,,,,0.0
1202,20810.0,1.0,0.0,,,,,,,,,,,,,,,,,,1143,0.0,,,,0.0
1203,20810.0,2.0,0.0,,,,,,,,,,,,,,,,,,663,0.0,,,,0.0
1204,15902.0,3.0,0.0,,,,,,,,,,,,,,,,,,887,0.0,,,,0.0
1205,8504.0,3.0,18.0,3.0,2.0,0.0,4.0,12.0,2.0,148.006776657,148.006776657,139.494896893,100.677053487,100.677053487,100.677053487,71.0,979293.0,32.8225815,-117.199538,7.25012840896e-05,1161,0.015503875969,0.166666666667,0.111111111111,0.0,1.0
1206,5100.0,1.0,35.0,5.0,3.0,6.0,16.0,13.0,5.0,1521132.43958,1521132.43958,108.108268976,12.4479131714,12.4479131714,13.7659611045,223.0,226614.0,32.7089039,-117.1498194,0.000984052176829,1642,0.0213154689403,0.142857142857,0.0857142857143,0.171428571429,1.0
1207,4200.0,1.0,32.0,3.0,1.0,2.0,19.0,11.0,2.0,104.269323941,104.269323941,35.8343039746,210.168906859,210.168906859,210.168906859,62.0,1086496.0,32.7287908,-117.1167176,5.70641769505e-05,2325,0.0137634408602,0.09375,0.03125,0.0625,1.0
1208,10110.0,3.0,21.0,11.0,3.0,0.0,10.0,9.0,2.0,93.2498336961,93.2498336961,81.1908436003,78.2297763126,78.2297763126,61.5741367891,40.0,293583.0,32.5732598,-117.0905751,0.000136247671016,1564,0.0134271099744,0.52380952381,0.142857142857,0.0,1.0
1209,6900.0,1.0,44.0,0.0,6.0,6.0,31.0,10.0,3.0,,,,106.002631395,106.002631395,104.333782257,119.0,838357.0,32.7461812,-117.222042,0.000141944302964,3547,0.0124048491683,0.0,0.136363636364,0.136363636364,1.0
1210,1700.0,4.0,12.0,0.0,3.0,2.0,4.0,8.0,,,,,222.017402599,222.017402599,286.598552612,8.0,94357.0,32.7592988,-117.1252,8.47843827167e-05,626,0.0191693290735,0.0,0.25,0.166666666667,1.0
1211,20706.0,2.0,0.0,,,,,,,,,,,,,,,,,,1725,0.0,,,,0.0
1212,13418.0,3.0,0.0,,,,,,,,,,,,,,,,,,1449,0.0,,,,0.0
1213,21100.0,2.0,0.0,,,,,,,,,,,,,,,,,,1590,0.0,,,,0.0
1214,19103.0,1.0,0.0,,,,,,,,,,,,,,,,,,1073,0.0,,,,0.0
1215,20021.0,2.0,0.0,,,,,,,,,,,,,,,,,,1681,0.0,,,,0.0
1216,10402.0,3.0,0.0,,,,,,,,,,,,,,,,,,2903,0.0,,,,0.0
1217,11801.0,3.0,0.0,,,,,,,,,,,,,,,,,,1265,0.0,,,,0.0
1218,13102.0,3.0,0.0,,,,,,,,,,,,,,,,,,1912,0.0,,,,0.0
1219,13104.0,4.0,0.0,,,,,,,,,,,,,,,,,,1204,0.0,,,,0.0
1220,13411.0,4.0,0.0,,,,,,,,,,,,,,,,,,1393,0.0,,,,0.0
1221,13505.0,3.0,0.0,,,,,,,,,,,,,,,,,,485,0.0,,,,0.0
1222,20811.0,1.0,0.0,,,,,,,,,,,,,,,,,,1591,0.0,,,,0.0
1223,20811.0,2.0,0.0,,,,,,,,,,,,,,,,,,1781,0.0,,,,0.0
1224,20811.0,3.0,0.0,,,,,,,,,,,,,,,,,,2181,0.0,,,,0.0
1225,20103.0,1.0,0.0,,,,,,,,,,,,,,,,,,4200,0.0,,,,0.0
1226,21000.0,3.0,0.0,,,,,,,,,,,,,,,,,,642,0.0,,,,0.0
1227,21204.0,3.0,0.0,,,,,,,,,,,,,,,,,,791,0.0,,,,0.0
1228,21205.0,3.0,0.0,,,,,,,,,,,,,,,,,,2859,0.0,,,,0.0
1229,21206.0,1.0,0.0,,,,,,,,,,,,,,,,,,2684,0.0,,,,0.0
1230,21304.0,1.0,0.0,,,,,,,,,,,,,,,,,,1567,0.0,,,,0.0
1231,21500.0,1.0,25.0,1.0,3.0,2.0,14.0,7.0,3.0,101.330604928,101.330604928,101.330604928,225.614166611,225.614166611,259.418364771,168.0,10735318.0,32.9506518,-117.1858644,1.56492802542e-05,5339,0.00468252481738,0.04,0.12,0.08,1.0
1232,13313.0,1.0,0.0,,,,,,,,,,,,,,,,,,11273,0.0,,,,0.0
1233,22100.0,2.0,0.0,,,,,,,,,,,,,,,,,,3630,0.0,,,,0.0
1234,22100.0,3.0,0.0,,,,,,,,,,,,,,,,,,2862,0.0,,,,0.0
1235,10014.0,1.0,14.0,0.0,1.0,0.0,5.0,4.0,5.0,,,,2713.75134485,2713.75134485,2713.75134485,92.0,19138298.0,32.5796734,-116.9587405,4.80711503186e-06,4303,0.00325354403904,0.0,0.0714285714286,0.0,1.0
1236,7400.0,1.0,11.0,2.0,0.0,0.0,11.0,,,69.7456917953,69.7456917953,69.7456917953,,,,5.0,84285.0,32.7512701,-117.2309058,5.93225366317e-05,922,0.0119305856833,0.181818181818,0.0,0.0,1.0
1237,19302.0,2.0,0.0,,,,,,,,,,,,,,,,,,2879,0.0,,,,0.0
1238,19105.0,2.0,0.0,,,,,,,,,,,,,,,,,,3041,0.0,,,,0.0
1239,20807.0,1.0,0.0,,,,,,,,,,,,,,,,,,2363,0.0,,,,0.0
1240,16901.0,2.0,0.0,,,,,,,,,,,,,,,,,,971,0.0,,,,0.0
1241,16802.0,3.0,0.0,,,,,,,,,,,,,,,,,,1304,0.0,,,,0.0
1242,18802.0,4.0,0.0,,,,,,,,,,,,,,,,,,1938,0.0,,,,0.0
1243,20500.0,2.0,0.0,,,,,,,,,,,,,,,,,,1698,0.0,,,,0.0
1244,18611.0,2.0,1.0,1.0,0.0,0.0,1.0,,,95634.6641426,95634.6641426,95634.6641426,,,,,,,,,4236,0.000236071765817,1.0,0.0,0.0,0.0
1245,20108.0,3.0,0.0,,,,,,,,,,,,,,,,,,1547,0.0,,,,0.0
1246,20809.0,2.0,0.0,,,,,,,,,,,,,,,,,,3382,0.0,,,,0.0
1247,16901.0,3.0,0.0,,,,,,,,,,,,,,,,,,1575,0.0,,,,0.0
1248,15502.0,2.0,0.0,,,,,,,,,,,,,,,,,,1507,0.0,,,,0.0
1249,17604.0,3.0,0.0,,,,,,,,,,,,,,,,,,1507,0.0,,,,0.0
1250,17701.0,1.0,0.0,,,,,,,,,,,,,,,,,,924,0.0,,,,0.0
1251,17701.0,2.0,0.0,,,,,,,,,,,,,,,,,,2192,0.0,,,,0.0
1252,17701.0,3.0,0.0,,,,,,,,,,,,,,,,,,710,0.0,,,,0.0
1253,17801.0,1.0,0.0,,,,,,,,,,,,,,,,,,1581,0.0,,,,0.0
1254,17701.0,4.0,0.0,,,,,,,,,,,,,,,,,,1370,0.0,,,,0.0
1255,17305.0,2.0,0.0,,,,,,,,,,,,,,,,,,621,0.0,,,,0.0
1256,17305.0,3.0,0.0,,,,,,,,,,,,,,,,,,914,0.0,,,,0.0
1257,17306.0,1.0,3.0,0.0,0.0,0.0,1.0,,1.0,,,,,,,16.0,2288613.0,32.9886118,-117.2480971,6.99113393134e-06,1573,0.00190718372537,0.0,0.0,0.0,0.0
1258,17306.0,2.0,7.0,0.0,0.0,0.0,,1.0,6.0,,,,,,,7.0,2412362.0,32.98944,-117.2328448,2.90172038857e-06,1141,0.00613496932515,0.0,0.0,0.0,0.0
1259,17404.0,1.0,0.0,,,,,,,,,,,,,,,,,,1410,0.0,,,,0.0
1260,17404.0,3.0,0.0,,,,,,,,,,,,,,,,,,1899,0.0,,,,0.0
1261,17404.0,4.0,0.0,,,,,,,,,,,,,,,,,,1522,0.0,,,,0.0
1262,17404.0,5.0,0.0,,,,,,,,,,,,,,,,,,1222,0.0,,,,0.0
1263,17501.0,1.0,0.0,,,,,,,,,,,,,,,,,,794,0.0,,,,0.0
1264,17601.0,1.0,0.0,,,,,,,,,,,,,,,,,,1314,0.0,,,,0.0
1265,17702.0,1.0,0.0,,,,,,,,,,,,,,,,,,977,0.0,,,,0.0
1266,17702.0,3.0,0.0,,,,,,,,,,,,,,,,,,913,0.0,,,,0.0
1267,17601.0,2.0,0.0,,,,,,,,,,,,,,,,,,1778,0.0,,,,0.0
1268,17603.0,1.0,0.0,,,,,,,,,,,,,,,,,,1039,0.0,,,,0.0
1269,17603.0,2.0,0.0,,,,,,,,,,,,,,,,,,1322,0.0,,,,0.0
1270,17604.0,2.0,0.0,,,,,,,,,,,,,,,,,,1705,0.0,,,,0.0
1271,17401.0,1.0,0.0,,,,,,,,,,,,,,,,,,2035,0.0,,,,0.0
1272,17401.0,3.0,0.0,,,,,,,,,,,,,,,,,,1248,0.0,,,,0.0
1273,17403.0,2.0,0.0,,,,,,,,,,,,,,,,,,834,0.0,,,,0.0
1274,17403.0,3.0,0.0,,,,,,,,,,,,,,,,,,1185,0.0,,,,0.0
1275,17501.0,3.0,0.0,,,,,,,,,,,,,,,,,,1126,0.0,,,,0.0
1276,17502.0,1.0,0.0,,,,,,,,,,,,,,,,,,1164,0.0,,,,0.0
1277,17502.0,2.0,0.0,,,,,,,,,,,,,,,,,,1057,0.0,,,,0.0
1278,17501.0,2.0,0.0,,,,,,,,,,,,,,,,,,1228,0.0,,,,0.0
1279,19405.0,2.0,0.0,,,,,,,,,,,,,,,,,,1091,0.0,,,,0.0
1280,19405.0,3.0,0.0,,,,,,,,,,,,,,,,,,1654,0.0,,,,0.0
1281,19406.0,1.0,0.0,,,,,,,,,,,,,,,,,,1379,0.0,,,,0.0
1282,19501.0,1.0,0.0,,,,,,,,,,,,,,,,,,1874,0.0,,,,0.0
1283,19501.0,2.0,0.0,,,,,,,,,,,,,,,,,,1549,0.0,,,,0.0
1284,19502.0,1.0,0.0,,,,,,,,,,,,,,,,,,2261,0.0,,,,0.0
1285,19502.0,2.0,0.0,,,,,,,,,,,,,,,,,,2088,0.0,,,,0.0
1286,20022.0,3.0,0.0,,,,,,,,,,,,,,,,,,3052,0.0,,,,0.0
1287,20023.0,1.0,0.0,,,,,,,,,,,,,,,,,,2371,0.0,,,,0.0
1288,20024.0,1.0,0.0,,,,,,,,,,,,,,,,,,1970,0.0,,,,0.0
1289,20024.0,3.0,0.0,,,,,,,,,,,,,,,,,,1395,0.0,,,,0.0
1290,18515.0,1.0,0.0,,,,,,,,,,,,,,,,,,667,0.0,,,,0.0
1291,18517.0,1.0,0.0,,,,,,,,,,,,,,,,,,1666,0.0,,,,0.0
1292,18517.0,2.0,0.0,,,,,,,,,,,,,,,,,,3105,0.0,,,,0.0
1293,18518.0,1.0,0.0,,,,,,,,,,,,,,,,,,1386,0.0,,,,0.0
1294,18518.0,2.0,0.0,,,,,,,,,,,,,,,,,,1767,0.0,,,,0.0
1295,19502.0,3.0,0.0,,,,,,,,,,,,,,,,,,1333,0.0,,,,0.0
1296,19503.0,1.0,0.0,,,,,,,,,,,,,,,,,,2077,0.0,,,,0.0
1297,20025.0,1.0,0.0,,,,,,,,,,,,,,,,,,1344,0.0,,,,0.0
1298,20025.0,2.0,0.0,,,,,,,,,,,,,,,,,,1366,0.0,,,,0.0
1299,20025.0,3.0,0.0,,,,,,,,,,,,,,,,,,2140,0.0,,,,0.0
1300,20103.0,4.0,0.0,,,,,,,,,,,,,,,,,,889,0.0,,,,0.0
1301,18519.0,1.0,0.0,,,,,,,,,,,,,,,,,,1700,0.0,,,,0.0
1302,18519.0,2.0,0.0,,,,,,,,,,,,,,,,,,2652,0.0,,,,0.0
1303,18601.0,1.0,0.0,,,,,,,,,,,,,,,,,,1359,0.0,,,,0.0
1304,18603.0,1.0,0.0,,,,,,,,,,,,,,,,,,2119,0.0,,,,0.0
1305,19206.0,3.0,0.0,,,,,,,,,,,,,,,,,,1086,0.0,,,,0.0
1306,19207.0,3.0,0.0,,,,,,,,,,,,,,,,,,1905,0.0,,,,0.0
1307,19302.0,1.0,0.0,,,,,,,,,,,,,,,,,,1025,0.0,,,,0.0
1308,19602.0,1.0,0.0,,,,,,,,,,,,,,,,,,1405,0.0,,,,0.0
1309,19701.0,2.0,0.0,,,,,,,,,,,,,,,,,,2082,0.0,,,,0.0
1310,19701.0,3.0,0.0,,,,,,,,,,,,,,,,,,1212,0.0,,,,0.0
1311,20105.0,1.0,0.0,,,,,,,,,,,,,,,,,,1467,0.0,,,,0.0
1312,20105.0,2.0,0.0,,,,,,,,,,,,,,,,,,2711,0.0,,,,0.0
1313,20106.0,1.0,0.0,,,,,,,,,,,,,,,,,,2188,0.0,,,,0.0
1314,20106.0,2.0,0.0,,,,,,,,,,,,,,,,,,1708,0.0,,,,0.0
1315,20107.0,1.0,0.0,,,,,,,,,,,,,,,,,,2098,0.0,,,,0.0
1316,20107.0,2.0,0.0,,,,,,,,,,,,,,,,,,2107,0.0,,,,0.0
1317,18608.0,2.0,0.0,,,,,,,,,,,,,,,,,,1217,0.0,,,,0.0
1318,18609.0,2.0,0.0,,,,,,,,,,,,,,,,,,1201,0.0,,,,0.0
1319,19302.0,3.0,0.0,,,,,,,,,,,,,,,,,,1848,0.0,,,,0.0
1320,19301.0,1.0,0.0,,,,,,,,,,,,,,,,,,954,0.0,,,,0.0
1321,19303.0,2.0,0.0,,,,,,,,,,,,,,,,,,2253,0.0,,,,0.0
1322,19403.0,1.0,0.0,,,,,,,,,,,,,,,,,,3789,0.0,,,,0.0
1323,19403.0,2.0,0.0,,,,,,,,,,,,,,,,,,1584,0.0,,,,0.0
1324,19702.0,1.0,0.0,,,,,,,,,,,,,,,,,,583,0.0,,,,0.0
1325,19702.0,2.0,0.0,,,,,,,,,,,,,,,,,,1022,0.0,,,,0.0
1326,19702.0,3.0,0.0,,,,,,,,,,,,,,,,,,1258,0.0,,,,0.0
1327,19803.0,2.0,0.0,,,,,,,,,,,,,,,,,,2157,0.0,,,,0.0
1328,19804.0,1.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,1559,0.000641436818473,0.0,0.0,0.0,0.0
1329,19804.0,2.0,0.0,,,,,,,,,,,,,,,,,,940,0.0,,,,0.0
1330,18610.0,2.0,0.0,,,,,,,,,,,,,,,,,,950,0.0,,,,0.0
1331,18610.0,3.0,0.0,,,,,,,,,,,,,,,,,,1360,0.0,,,,0.0
1332,18611.0,3.0,0.0,,,,,,,,,,,,,,,,,,2304,0.0,,,,0.0
1333,18903.0,2.0,0.0,,,,,,,,,,,,,,,,,,763,0.0,,,,0.0
1334,18903.0,3.0,0.0,,,,,,,,,,,,,,,,,,1913,0.0,,,,0.0
1335,18904.0,1.0,0.0,,,,,,,,,,,,,,,,,,1411,0.0,,,,0.0
1336,18904.0,2.0,0.0,,,,,,,,,,,,,,,,,,1046,0.0,,,,0.0
1337,19406.0,2.0,0.0,,,,,,,,,,,,,,,,,,2045,0.0,,,,0.0
1338,19804.0,3.0,0.0,,,,,,,,,,,,,,,,,,2220,0.0,,,,0.0
1339,20108.0,1.0,0.0,,,,,,,,,,,,,,,,,,1622,0.0,,,,0.0
1340,20108.0,2.0,0.0,,,,,,,,,,,,,,,,,,1318,0.0,,,,0.0
1341,18904.0,3.0,0.0,,,,,,,,,,,,,,,,,,1095,0.0,,,,0.0
1342,18904.0,4.0,0.0,,,,,,,,,,,,,,,,,,2894,0.0,,,,0.0
1343,18905.0,2.0,0.0,,,,,,,,,,,,,,,,,,1526,0.0,,,,0.0
1344,18905.0,3.0,0.0,,,,,,,,,,,,,,,,,,2448,0.0,,,,0.0
1345,18906.0,1.0,0.0,,,,,,,,,,,,,,,,,,2557,0.0,,,,0.0
1346,18906.0,2.0,0.0,,,,,,,,,,,,,,,,,,1190,0.0,,,,0.0
1347,18906.0,3.0,0.0,,,,,,,,,,,,,,,,,,2394,0.0,,,,0.0
1348,19203.0,1.0,0.0,,,,,,,,,,,,,,,,,,687,0.0,,,,0.0
1349,19203.0,2.0,0.0,,,,,,,,,,,,,,,,,,1929,0.0,,,,0.0
1350,19205.0,1.0,0.0,,,,,,,,,,,,,,,,,,988,0.0,,,,0.0
1351,19205.0,2.0,0.0,,,,,,,,,,,,,,,,,,3235,0.0,,,,0.0
1352,19205.0,3.0,0.0,,,,,,,,,,,,,,,,,,1576,0.0,,,,0.0
1353,19205.0,4.0,0.0,,,,,,,,,,,,,,,,,,724,0.0,,,,0.0
1354,19206.0,1.0,0.0,,,,,,,,,,,,,,,,,,2199,0.0,,,,0.0
1355,19206.0,2.0,0.0,,,,,,,,,,,,,,,,,,2450,0.0,,,,0.0
1356,17808.0,3.0,0.0,,,,,,,,,,,,,,,,,,1009,0.0,,,,0.0
1357,19805.0,1.0,0.0,,,,,,,,,,,,,,,,,,2328,0.0,,,,0.0
1358,17808.0,4.0,0.0,,,,,,,,,,,,,,,,,,1712,0.0,,,,0.0
1359,17811.0,1.0,0.0,,,,,,,,,,,,,,,,,,1266,0.0,,,,0.0
1360,17811.0,2.0,0.0,,,,,,,,,,,,,,,,,,3025,0.0,,,,0.0
1361,17811.0,3.0,0.0,,,,,,,,,,,,,,,,,,2099,0.0,,,,0.0
1362,17900.0,1.0,0.0,,,,,,,,,,,,,,,,,,1805,0.0,,,,0.0
1363,17900.0,2.0,0.0,,,,,,,,,,,,,,,,,,1145,0.0,,,,0.0
1364,19805.0,2.0,0.0,,,,,,,,,,,,,,,,,,1083,0.0,,,,0.0
1365,19805.0,3.0,0.0,,,,,,,,,,,,,,,,,,833,0.0,,,,0.0
1366,17900.0,5.0,0.0,,,,,,,,,,,,,,,,,,732,0.0,,,,0.0
1367,18000.0,1.0,0.0,,,,,,,,,,,,,,,,,,663,0.0,,,,0.0
1368,18100.0,1.0,0.0,,,,,,,,,,,,,,,,,,1712,0.0,,,,0.0
1369,18100.0,2.0,0.0,,,,,,,,,,,,,,,,,,750,0.0,,,,0.0
1370,18100.0,3.0,0.0,,,,,,,,,,,,,,,,,,1027,0.0,,,,0.0
1371,17900.0,3.0,0.0,,,,,,,,,,,,,,,,,,701,0.0,,,,0.0
1372,18100.0,4.0,0.0,,,,,,,,,,,,,,,,,,1025,0.0,,,,0.0
1373,19902.0,1.0,0.0,,,,,,,,,,,,,,,,,,2707,0.0,,,,0.0
1374,19902.0,2.0,0.0,,,,,,,,,,,,,,,,,,1236,0.0,,,,0.0
1375,19904.0,2.0,0.0,,,,,,,,,,,,,,,,,,1349,0.0,,,,0.0
1376,18100.0,5.0,0.0,,,,,,,,,,,,,,,,,,885,0.0,,,,0.0
1377,18200.0,1.0,0.0,,,,,,,,,,,,,,,,,,1856,0.0,,,,0.0
1378,18200.0,2.0,0.0,,,,,,,,,,,,,,,,,,1903,0.0,,,,0.0
1379,19905.0,1.0,0.0,,,,,,,,,,,,,,,,,,1252,0.0,,,,0.0
1380,18300.0,2.0,0.0,,,,,,,,,,,,,,,,,,672,0.0,,,,0.0
1381,18400.0,1.0,0.0,,,,,,,,,,,,,,,,,,1167,0.0,,,,0.0
1382,18400.0,2.0,0.0,,,,,,,,,,,,,,,,,,996,0.0,,,,0.0
1383,17303.0,1.0,0.0,,,,,,,,,,,,,,,,,,963,0.0,,,,0.0
1384,18300.0,1.0,0.0,,,,,,,,,,,,,,,,,,617,0.0,,,,0.0
1385,20013.0,2.0,0.0,,,,,,,,,,,,,,,,,,3903,0.0,,,,0.0
1386,20014.0,3.0,0.0,,,,,,,,,,,,,,,,,,1373,0.0,,,,0.0
1387,18504.0,1.0,0.0,,,,,,,,,,,,,,,,,,1119,0.0,,,,0.0
1388,18504.0,3.0,0.0,,,,,,,,,,,,,,,,,,2596,0.0,,,,0.0
1389,18507.0,1.0,0.0,,,,,,,,,,,,,,,,,,2361,0.0,,,,0.0
1390,18507.0,2.0,0.0,,,,,,,,,,,,,,,,,,3255,0.0,,,,0.0
1391,18507.0,3.0,0.0,,,,,,,,,,,,,,,,,,670,0.0,,,,0.0
1392,20014.0,4.0,0.0,,,,,,,,,,,,,,,,,,2136,0.0,,,,0.0
1393,20016.0,1.0,0.0,,,,,,,,,,,,,,,,,,2261,0.0,,,,0.0
1394,20016.0,2.0,0.0,,,,,,,,,,,,,,,,,,1460,0.0,,,,0.0
1395,20016.0,4.0,0.0,,,,,,,,,,,,,,,,,,1265,0.0,,,,0.0
1396,18509.0,1.0,0.0,,,,,,,,,,,,,,,,,,1861,0.0,,,,0.0
1397,18509.0,2.0,0.0,,,,,,,,,,,,,,,,,,1643,0.0,,,,0.0
1398,18509.0,3.0,0.0,,,,,,,,,,,,,,,,,,1034,0.0,,,,0.0
1399,18509.0,4.0,0.0,,,,,,,,,,,,,,,,,,624,0.0,,,,0.0
1400,18510.0,1.0,0.0,,,,,,,,,,,,,,,,,,1546,0.0,,,,0.0
1401,20017.0,1.0,0.0,,,,,,,,,,,,,,,,,,1314,0.0,,,,0.0
1402,20018.0,1.0,0.0,,,,,,,,,,,,,,,,,,1656,0.0,,,,0.0
1403,20018.0,2.0,0.0,,,,,,,,,,,,,,,,,,2008,0.0,,,,0.0
1404,20018.0,3.0,0.0,,,,,,,,,,,,,,,,,,1541,0.0,,,,0.0
1405,20018.0,4.0,0.0,,,,,,,,,,,,,,,,,,3451,0.0,,,,0.0
1406,18510.0,2.0,0.0,,,,,,,,,,,,,,,,,,1647,0.0,,,,0.0
1407,18511.0,1.0,0.0,,,,,,,,,,,,,,,,,,916,0.0,,,,0.0
1408,18511.0,2.0,0.0,,,,,,,,,,,,,,,,,,684,0.0,,,,0.0
1409,18511.0,3.0,0.0,,,,,,,,,,,,,,,,,,552,0.0,,,,0.0
1410,18511.0,4.0,0.0,,,,,,,,,,,,,,,,,,2185,0.0,,,,0.0
1411,19404.0,2.0,0.0,,,,,,,,,,,,,,,,,,2003,0.0,,,,0.0
1412,19405.0,1.0,0.0,,,,,,,,,,,,,,,,,,1119,0.0,,,,0.0
1413,19404.0,1.0,0.0,,,,,,,,,,,,,,,,,,1383,0.0,,,,0.0
1414,20019.0,2.0,0.0,,,,,,,,,,,,,,,,,,2412,0.0,,,,0.0
1415,20019.0,3.0,0.0,,,,,,,,,,,,,,,,,,2560,0.0,,,,0.0
1416,20020.0,2.0,0.0,,,,,,,,,,,,,,,,,,2250,0.0,,,,0.0
1417,20022.0,2.0,0.0,,,,,,,,,,,,,,,,,,1665,0.0,,,,0.0
1418,18512.0,2.0,0.0,,,,,,,,,,,,,,,,,,1458,0.0,,,,0.0
1419,18513.0,2.0,0.0,,,,,,,,,,,,,,,,,,4545,0.0,,,,0.0
1420,18514.0,1.0,0.0,,,,,,,,,,,,,,,,,,3717,0.0,,,,0.0
1421,18514.0,2.0,0.0,,,,,,,,,,,,,,,,,,2244,0.0,,,,0.0
1422,18400.0,3.0,0.0,,,,,,,,,,,,,,,,,,1019,0.0,,,,0.0
1423,17015.0,4.0,15.0,0.0,1.0,6.0,1.0,11.0,3.0,,,,315.444713748,315.444713748,315.444713748,65.0,705740.0,33.0285775,-117.0754927,9.2101907218e-05,1460,0.0102739726027,0.0,0.0666666666667,0.4,1.0
1424,20108.0,4.0,0.0,,,,,,,,,,,,,,,,,,1383,0.0,,,,0.0
1425,15100.0,2.0,0.0,,,,,,,,,,,,,,,,,,1596,0.0,,,,0.0
1426,17018.0,1.0,9.0,1.0,0.0,0.0,5.0,4.0,,51.5852649927,51.5852649927,51.5852649927,,,,24.0,700063.0,32.9679934,-117.0975835,3.42826288491e-05,2579,0.0034897246995,0.111111111111,0.0,0.0,1.0
1427,17018.0,2.0,13.0,1.0,4.0,0.0,7.0,6.0,,56.205558183,56.205558183,56.205558183,268.309246603,268.309246603,266.593083935,30.0,1101769.0,32.9575511,-117.1046179,2.72289381894e-05,1646,0.00789793438639,0.0769230769231,0.307692307692,0.0,1.0
1428,17020.0,2.0,0.0,,,,,,,,,,,,,,,,,,901,0.0,,,,0.0
1429,7002.0,3.0,11.0,0.0,0.0,0.0,3.0,6.0,,,,,,,,19.0,360151.0,32.7276005,-117.2358304,5.27556497136e-05,514,0.0214007782101,0.0,0.0,0.0,1.0
1430,8003.0,1.0,9.0,0.0,2.0,0.0,4.0,1.0,4.0,,,,103.76991782,103.76991782,103.76991782,45.0,193197.0,32.8040056,-117.2558221,0.000232922871473,1177,0.00764655904843,0.0,0.222222222222,0.0,1.0
1431,9505.0,1.0,11.0,1.0,3.0,0.0,5.0,4.0,2.0,3175.83992529,3175.83992529,3175.83992529,708.912646683,708.912646683,73.1606389724,77.0,14848206.0,32.8336316,-117.0560613,5.18581167314e-06,1347,0.00816629547142,0.0909090909091,0.272727272727,0.0,1.0
1432,9902.0,1.0,10.0,7.0,0.0,0.0,6.0,4.0,,1175.07526069,1175.07526069,856.170293316,,,,,,,,,790,0.0126582278481,0.7,0.0,0.0,1.0
1433,10012.0,3.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,15.0,124892.0,32.5574442,-117.0573093,0.000120103769657,1505,0.000664451827243,0.0,0.0,0.0,1.0
1434,11802.0,3.0,0.0,,,,,,,,,,,,,,,,,,2531,0.0,,,,0.0
1435,10106.0,2.0,8.0,4.0,1.0,0.0,4.0,3.0,1.0,73.2220730012,73.2220730012,48.3405380445,269.803155889,269.803155889,269.803155889,16.0,325161.0,32.5735819,-117.0778378,4.92063931406e-05,2160,0.0037037037037,0.5,0.125,0.0,1.0
1436,10106.0,3.0,5.0,2.0,1.0,0.0,1.0,3.0,1.0,112.091957176,112.091957176,112.091957176,41.142756408,41.142756408,41.142756408,21.0,278061.0,32.5678923,-117.0707445,7.55229967525e-05,1342,0.00372578241431,0.4,0.2,0.0,1.0
