tract,blockgroup,male_5_17,male_18_29,male_30_60,male_61plus,female_5_17,female_18_29,female_30_60,female_61plus,rent_0_500,rent_501_1000,rent_1000plus,income_0_25,income_25_50,income_50_100,income_100_150,income_150plus,white_per,baa_per,aian_per,asian_per,pi_per,other_per,tp_per,latin_per,publica_per,ownerocc_per,median_house_income,median_structure_year,median_home_value
20022.0,1.0,0.279411764706,0.135154061625,0.420168067227,0.165266106443,0.240129449838,0.122330097087,0.422006472492,0.215533980583,0.0,0.131147540984,0.868852459016,0.159021406728,0.126401630989,0.225280326198,0.244648318043,0.244648318043,0.750420450723,0.0178271106626,0.0050454086781,0.0874537504205,0.0,0.0,0.0396905482677,0.0995627312479,0.0,0.75127420999,93125,1997,478800
20022.0,2.0,0.286199095023,0.143665158371,0.411764705882,0.158371040724,0.130601792574,0.177976952625,0.492957746479,0.198463508323,0.0,0.0,1.0,0.216962524655,0.116370808679,0.295857988166,0.299802761341,0.0710059171598,0.687087087087,0.0534534534535,0.0,0.0378378378378,0.0,0.0,0.0426426426426,0.178978978979,0.0,0.854043392505,83894,1984,478400
20022.0,3.0,0.151215805471,0.309270516717,0.450607902736,0.088905775076,0.270737327189,0.238479262673,0.426843317972,0.0639400921659,0.0,0.0760456273764,0.923954372624,0.261723009815,0.23227917121,0.362050163577,0.092693565976,0.051254089422,0.278833551769,0.0383355176933,0.0,0.098623853211,0.0,0.0,0.0625819134993,0.521625163827,0.0196292257361,0.42639040349,50417,1985,335100
20023.0,1.0,0.282464454976,0.104265402844,0.555450236967,0.0578199052133,0.174012158055,0.155015197568,0.522796352584,0.148176291793,0.0,0.106280193237,0.893719806763,0.191198786039,0.141122913505,0.467374810319,0.110773899848,0.0895295902883,0.494306199916,0.0,0.0,0.0,0.0,0.0,0.021931674399,0.483762125685,0.01062215478,0.685887708649,61938,1980,322900
20023.0,2.0,0.246646026832,0.15479876161,0.453044375645,0.145510835913,0.140969162996,0.105726872247,0.525330396476,0.227973568282,0.0,0.0,1.0,0.212264150943,0.270440251572,0.316037735849,0.059748427673,0.141509433962,0.702717101758,0.0213106020245,0.0,0.0367607884923,0.0,0.0,0.0133191262653,0.22589238146,0.0110062893082,0.834905660377,50611,1977,297800
20024.0,1.0,0.0938511326861,0.141316073355,0.385113268608,0.379719525351,0.115052732502,0.129434324065,0.274209012464,0.481303930968,0.109625668449,0.160427807487,0.729946524064,0.257389162562,0.300492610837,0.262315270936,0.145320197044,0.0344827586207,0.611675126904,0.0664974619289,0.0,0.0634517766497,0.0,0.0,0.0649746192893,0.193401015228,0.0,0.539408866995,44868,1982,303100
20024.0,2.0,0.24355971897,0.107728337237,0.508196721311,0.140515222482,0.167464114833,0.141148325359,0.564593301435,0.126794258373,0.0,0.0,1.0,0.204013377926,0.170568561873,0.47491638796,0.0836120401338,0.066889632107,0.523076923077,0.0295857988166,0.0,0.0414201183432,0.0,0.0,0.0307692307692,0.375147928994,0.0,0.799331103679,60368,1979,368600
20024.0,3.0,0.376315789474,0.168421052632,0.4,0.0552631578947,0.157480314961,0.135433070866,0.464566929134,0.242519685039,0.0,0.212765957447,0.787234042553,0.228813559322,0.0875706214689,0.338983050847,0.344632768362,0.0,0.421505376344,0.00645161290323,0.0,0.0114695340502,0.0,0.0,0.00860215053763,0.551971326165,0.0,0.867231638418,83173,1976,359400
20025.0,1.0,0.136724960254,0.22893481717,0.532591414944,0.101748807631,0.206993006993,0.261538461538,0.412587412587,0.118881118881,0.0,0.025974025974,0.974025974026,0.127906976744,0.403100775194,0.199612403101,0.124031007752,0.145348837209,0.514880952381,0.0200892857143,0.0,0.0997023809524,0.0,0.0,0.0684523809524,0.296875,0.0232558139535,0.552325581395,48333,1982,381800
20025.0,2.0,0.308681672026,0.112540192926,0.451768488746,0.127009646302,0.233870967742,0.25,0.420698924731,0.0954301075269,0.0367647058824,0.0,0.963235294118,0.191435768262,0.206549118388,0.52644836272,0.0654911838791,0.0100755667506,0.542459736457,0.0578330893119,0.00658857979502,0.0102489019034,0.0,0.0,0.0,0.382869692533,0.0352644836272,0.642317380353,56563,1981,314400
20025.0,3.0,0.192167577413,0.214025500911,0.389799635701,0.204007285974,0.150671785029,0.150671785029,0.33877159309,0.359884836852,0.0,0.144329896907,0.855670103093,0.220500595948,0.334922526818,0.290822407628,0.145411203814,0.00834326579261,0.665420560748,0.0280373831776,0.0,0.121028037383,0.0,0.0,0.0,0.185514018692,0.0452920143027,0.3063170441,42112,1986,317900
20026.0,1.0,0.093984962406,0.0338345864662,0.345864661654,0.526315789474,0.115459882583,0.0821917808219,0.373776908023,0.428571428571,0.0,0.0,1.0,0.291028446389,0.306345733042,0.35010940919,0.019693654267,0.0328227571116,0.93564993565,0.0,0.0,0.0,0.0,0.014157014157,0.0,0.0501930501931,0.0306345733042,0.765864332604,34536,1974,265600
20026.0,2.0,0.293902439024,0.107317073171,0.484146341463,0.114634146341,0.144646924829,0.0990888382688,0.51138952164,0.244874715262,0.0918367346939,0.0,0.908163265306,0.110591900312,0.207165109034,0.260124610592,0.146417445483,0.275700934579,0.613074204947,0.0,0.0,0.18433451119,0.0,0.0,0.0424028268551,0.160188457008,0.0,0.847352024922,78636,1991,416100
20026.0,3.0,0.250507099391,0.172413793103,0.303245436105,0.2738336714,0.100371747212,0.00991325898389,0.503097893432,0.386617100372,0.0,0.063829787234,0.936170212766,0.145038167939,0.190839694656,0.529770992366,0.0931297709924,0.0412213740458,0.562186279978,0.0,0.0,0.0485220301171,0.0,0.0,0.109313998885,0.279977691021,0.0,0.784732824427,64950,1977,420700
20027.0,1.0,0.338473705022,0.0796757611704,0.428034796362,0.153815737446,0.277535545024,0.082654028436,0.513933649289,0.125876777251,0.0,0.215264187867,0.784735812133,0.147517730496,0.0740425531915,0.291063829787,0.218723404255,0.26865248227,0.697764444014,0.0142262653634,0.00387109261589,0.113229459015,0.00329042872351,0.0,0.0522597503145,0.115358559954,0.0,0.845957446809,98340,2002,556500
20027.0,2.0,0.236301369863,0.0,0.554794520548,0.208904109589,0.161885245902,0.348360655738,0.364754098361,0.125,0.0,0.0,1.0,0.239852398524,0.110701107011,0.49815498155,0.0922509225092,0.0590405904059,0.914102564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0858974358974,0.0,0.881918819188,61840,1993,324400
20027.0,3.0,0.420674405749,0.02045328911,0.330569375345,0.228302929795,0.113122171946,0.0,0.539107950873,0.347769877182,0.0,0.563106796117,0.436893203883,0.208168642951,0.431488801054,0.179183135705,0.116600790514,0.064558629776,0.699940405244,0.000595947556615,0.0,0.00834326579261,0.0,0.0,0.0,0.291120381406,0.0,0.457180500659,39654,1993,393900
20028.0,1.0,0.342447916667,0.233072916667,0.411458333333,0.0130208333333,0.446921443737,0.148619957537,0.404458598726,0.0,0.0295698924731,0.322580645161,0.647849462366,0.188976377953,0.448818897638,0.265091863517,0.0131233595801,0.0839895013123,0.0385964912281,0.0,0.0,0.0713450292398,0.0,0.0,0.0,0.890058479532,0.0918635170604,0.0236220472441,41458,1989,-
20028.0,2.0,0.30358974359,0.24,0.398974358974,0.0574358974359,0.251901140684,0.218631178707,0.486692015209,0.0427756653992,0.0959860383944,0.383944153578,0.520069808028,0.351351351351,0.48012718601,0.162162162162,0.0,0.00635930047695,0.142575234336,0.0207202762704,0.0,0.0439072520967,0.0,0.0,0.0,0.792797237296,0.0794912559618,0.0890302066773,29410,1980,246900
20029.0,1.0,0.149635036496,0.0656934306569,0.43795620438,0.346715328467,0.127383015598,0.0883882149047,0.25129982669,0.532928942808,0.245330012453,0.232876712329,0.521793275218,0.516279069767,0.233488372093,0.25023255814,0.0,0.0,0.602732793522,0.00101214574899,0.0086032388664,0.0288461538462,0.0673076923077,0.0,0.000506072874494,0.290991902834,0.0,0.253023255814,24366,1983,117900
20029.0,2.0,0.197222222222,0.461111111111,0.244444444444,0.0972222222222,0.0773638968481,0.349570200573,0.510028653295,0.0630372492837,0.0485436893204,0.233009708738,0.718446601942,0.384353741497,0.34693877551,0.227891156463,0.0408163265306,0.0,0.479548660085,0.0,0.0,0.114245416079,0.0,0.0,0.0,0.406205923836,0.0,0.238095238095,27429,1983,101400
20029.0,3.0,0.326623970723,0.274473924977,0.295516925892,0.103385178408,0.295054484493,0.272422464376,0.334450963956,0.0980720871752,0.0376068376068,0.348717948718,0.613675213675,0.11714770798,0.62818336163,0.220713073005,0.0339558573854,0.0,0.0612423447069,0.0629921259843,0.0,0.0673665791776,0.0,0.0,0.0,0.808398950131,0.025466893039,0.00679117147708,47608,1978,-
20103.0,1.0,0.221358216693,0.197511664075,0.433903576983,0.14722654225,0.20607661823,0.103918978424,0.554381329811,0.135623073536,0.155378486056,0.573705179283,0.270916334661,0.158886158886,0.211302211302,0.134316134316,0.291564291564,0.203931203931,0.457857142857,0.0288095238095,0.0,0.136904761905,0.0111904761905,0.0,0.022619047619,0.342619047619,0.025389025389,0.794430794431,95781,1996,442700
20103.0,2.0,0.276328502415,0.0898550724638,0.490821256039,0.142995169082,0.147482014388,0.112410071942,0.562949640288,0.177158273381,0.0,0.211538461538,0.788461538462,0.121103117506,0.178657074341,0.413669064748,0.203836930456,0.0827338129496,0.588728458314,0.0,0.0,0.0740568234746,0.0,0.0,0.0144387517466,0.322775966465,0.0,0.812949640288,70000,1986,329600
20103.0,3.0,0.283228612856,0.186080231996,0.387626872885,0.143064282262,0.243514150943,0.171580188679,0.38679245283,0.198113207547,0.0,0.37619047619,0.62380952381,0.173507462687,0.126865671642,0.347947761194,0.202425373134,0.149253731343,0.687118193891,0.0,0.0,0.0828685258964,0.00770252324037,0.0,0.00318725099602,0.219123505976,0.00839552238806,0.791044776119,77000,1986,520200
20103.0,4.0,0.272076372315,0.0310262529833,0.448687350835,0.248210023866,0.170212765957,0.0,0.525531914894,0.304255319149,0.744680851064,0.0,0.255319148936,0.111111111111,0.0730158730159,0.549206349206,0.0571428571429,0.209523809524,0.802024746907,0.0,0.0168728908886,0.0,0.0,0.0,0.0,0.181102362205,0.0,0.850793650794,79044,1979,542400
20105.0,1.0,0.389416553596,0.116689280868,0.352781546811,0.141112618725,0.234246575342,0.0958904109589,0.498630136986,0.171232876712,0.0,0.0,1.0,0.200455580866,0.182232346241,0.27562642369,0.211845102506,0.129840546697,0.621676891616,0.0429447852761,0.0,0.20654396728,0.0,0.0,0.0224948875256,0.106339468303,0.0159453302961,0.785876993166,68417,1981,336200
20105.0,2.0,0.269417475728,0.182038834951,0.474919093851,0.0736245954693,0.187796610169,0.194576271186,0.334915254237,0.282711864407,0.0163636363636,0.285454545455,0.698181818182,0.357291666667,0.241666666667,0.3,0.06875,0.0322916666667,0.549981556621,0.00959055699004,0.0,0.0800442641092,0.0,0.0,0.00848395426042,0.351899668019,0.009375,0.41875,37333,1981,219400
20106.0,1.0,0.25509214355,0.106692531523,0.447138700291,0.191076624636,0.312878133103,0.100259291271,0.392394122731,0.194468452895,0.0,0.21359223301,0.78640776699,0.179758308157,0.188821752266,0.318731117825,0.132930513595,0.179758308157,0.48491773309,0.0,0.0,0.109689213894,0.0,0.0,0.0278793418647,0.377513711152,0.0392749244713,0.81419939577,75625,1982,352200
20106.0,2.0,0.294334975369,0.21921182266,0.434729064039,0.051724137931,0.275669642857,0.157366071429,0.487723214286,0.0792410714286,0.131707317073,0.117073170732,0.751219512195,0.245833333333,0.208333333333,0.222916666667,0.166666666667,0.15625,0.279274004684,0.0480093676815,0.0,0.00702576112412,0.0,0.0,0.00644028103044,0.65925058548,0.0479166666667,0.572916666667,66250,1978,272600
20107.0,1.0,0.134670487106,0.297994269341,0.394460362942,0.172874880611,0.230256898192,0.176022835395,0.41960038059,0.174119885823,0.0,0.184523809524,0.815476190476,0.105348460292,0.157212317666,0.36790923825,0.145867098865,0.223662884927,0.629170638704,0.00810295519542,0.0,0.0905624404194,0.0,0.0,0.0095328884652,0.262631077216,0.0356564019449,0.727714748784,75417,1986,422600
20107.0,2.0,0.317948717949,0.290256410256,0.257435897436,0.134358974359,0.294169611307,0.178445229682,0.388692579505,0.138692579505,0.353191489362,0.234042553191,0.412765957447,0.178890876565,0.30053667263,0.275491949911,0.221824686941,0.0232558139535,0.290460370195,0.0175605125771,0.0,0.0223065970574,0.0,0.0,0.00806834361652,0.661604176554,0.0536672629696,0.579606440072,51438,1977,317000
20108.0,1.0,0.371394230769,0.236778846154,0.319711538462,0.0721153846154,0.254430379747,0.159493670886,0.492405063291,0.0936708860759,0.0147783251232,0.246305418719,0.738916256158,0.26423690205,0.51708428246,0.214123006834,0.00455580865604,0.0,0.0511713933416,0.0123304562269,0.0,0.0363748458693,0.0,0.0,0.0,0.900123304562,0.0273348519362,0.0751708428246,32946,1976,156300
20108.0,2.0,0.426666666667,0.121481481481,0.355555555556,0.0962962962963,0.283048211509,0.163297045101,0.351477449456,0.202177293935,0.0191846522782,0.112709832134,0.868105515588,0.417670682731,0.309236947791,0.259036144578,0.0,0.0140562248996,0.43095599393,0.0257966616085,0.0,0.0652503793627,0.00606980273141,0.0,0.0,0.471927162367,0.0,0.128514056225,32813,1981,241700
20108.0,3.0,0.380022962113,0.179104477612,0.328358208955,0.11251435132,0.35650887574,0.263313609467,0.26775147929,0.112426035503,0.068,0.24,0.692,0.319371727749,0.261780104712,0.361256544503,0.0575916230366,0.0,0.126050420168,0.0200387847447,0.0,0.0,0.010989010989,0.0,0.0342598577893,0.808661926309,0.0575916230366,0.303664921466,31250,1977,234800
20108.0,4.0,0.110447761194,0.346268656716,0.474626865672,0.0686567164179,0.262272089762,0.157082748948,0.429172510519,0.151472650771,0.0530303030303,0.0530303030303,0.893939393939,0.0412371134021,0.278350515464,0.570446735395,0.0618556701031,0.0481099656357,0.154013015184,0.0,0.0,0.100506146059,0.0,0.0,0.0115690527838,0.733911785973,0.0412371134021,0.546391752577,61723,1976,324500
20109.0,1.0,0.193308550186,0.133828996283,0.468401486989,0.204460966543,0.46587537092,0.053412462908,0.3353115727,0.145400593472,0.0,0.450980392157,0.549019607843,0.223300970874,0.23786407767,0.407766990291,0.131067961165,0.0,0.641914191419,0.023102310231,0.0,0.00825082508251,0.0,0.0,0.003300330033,0.323432343234,0.0873786407767,0.752427184466,53438,1973,275000
20109.0,2.0,0.2841796875,0.2333984375,0.40625,0.076171875,0.355980861244,0.210526315789,0.377990430622,0.0555023923445,0.0,0.364406779661,0.635593220339,0.0,0.18156424581,0.684357541899,0.0810055865922,0.0530726256983,0.183180280329,0.0193330111165,0.0,0.0115998066699,0.0,0.0,0.0130497825036,0.772837119381,0.117318435754,0.670391061453,66000,1972,275900
20109.0,3.0,0.244027303754,0.199658703072,0.401023890785,0.155290102389,0.208641975309,0.367901234568,0.341975308642,0.0814814814815,0.10071942446,0.0,0.89928057554,0.143769968051,0.121405750799,0.581469648562,0.0766773162939,0.0766773162939,0.335959885387,0.0,0.0,0.060888252149,0.0,0.0,0.0,0.603151862464,0.0415335463259,0.555910543131,54450,1981,342100
20109.0,4.0,0.19094247246,0.189718482252,0.564259485924,0.0550795593635,0.261643835616,0.119178082192,0.447945205479,0.171232876712,0.0,0.0,1.0,0.0,0.202564102564,0.366666666667,0.217948717949,0.212820512821,0.535229476406,0.0355526826115,0.0,0.0497737556561,0.0187459599224,0.0,0.00840336134454,0.352294764059,0.0,0.658974358974,87000,1975,291500
20202.0,1.0,0.379345603272,0.166666666667,0.430470347648,0.0235173824131,0.326763485477,0.213692946058,0.433609958506,0.0259336099585,0.0841584158416,0.25495049505,0.660891089109,0.288679245283,0.347169811321,0.341509433962,0.022641509434,0.0,0.0746652935118,0.0108135942327,0.0,0.0962924819773,0.0,0.0,0.0,0.818228630278,0.0754716981132,0.216981132075,31848,1978,310200
20202.0,2.0,0.240837696335,0.294502617801,0.355366492147,0.109293193717,0.343900758098,0.228118538939,0.291523087526,0.136457615438,0.021897810219,0.445255474453,0.532846715328,0.374100719424,0.440047961631,0.136690647482,0.0287769784173,0.0203836930456,0.119838872105,0.0191339375629,0.0,0.0339039946291,0.0,0.0,0.00671366230279,0.8204095334,0.0635491606715,0.178657074341,30500,1973,103500
20202.0,3.0,0.5625,0.035472972973,0.351351351351,0.0506756756757,0.273356401384,0.0916955017301,0.536332179931,0.098615916955,0.036036036036,0.477477477477,0.486486486486,0.44776119403,0.492537313433,0.0597014925373,0.0,0.0,0.133333333333,0.0196581196581,0.0205128205128,0.00683760683761,0.0,0.0,0.0393162393162,0.780341880342,0.0,0.171641791045,30593,1963,263600
20206.0,1.0,0.31599479844,0.139141742523,0.405721716515,0.139141742523,0.161832061069,0.282442748092,0.418320610687,0.137404580153,0.0,0.0614035087719,0.938596491228,0.216300940439,0.282131661442,0.354231974922,0.128526645768,0.0188087774295,0.217696629213,0.0,0.0,0.105337078652,0.0,0.0,0.00491573033708,0.672050561798,0.0219435736677,0.64263322884,55057,1967,280800
20206.0,2.0,0.25,0.280637254902,0.420343137255,0.0490196078431,0.291618828932,0.296211251435,0.334098737084,0.0780711825488,0.0,0.0454545454545,0.954545454545,0.131506849315,0.172602739726,0.534246575342,0.0931506849315,0.0684931506849,0.263189093065,0.0165975103734,0.0,0.0,0.0,0.0,0.0385299347955,0.681683461766,0.0219178082192,0.638356164384,66781,1965,252200
20206.0,3.0,0.378895184136,0.086402266289,0.504249291785,0.0304532577904,0.322818086225,0.250262881178,0.360672975815,0.0662460567823,0.0143737166324,0.476386036961,0.509240246407,0.486842105263,0.342105263158,0.131578947368,0.0112781954887,0.0281954887218,0.170545916208,0.0452814219213,0.0,0.0,0.0,0.0,0.00719424460432,0.776978417266,0.0639097744361,0.0187969924812,25515,1972,-
20207.0,1.0,0.318381706245,0.293755496922,0.348284960422,0.0395778364116,0.359576078728,0.228614685844,0.375473126419,0.0363361090083,0.0,0.387163561077,0.612836438923,0.265023112481,0.485362095532,0.141756548536,0.0662557781202,0.0416024653313,0.216842961758,0.0455655004068,0.00650935720098,0.0,0.0,0.0,0.0443449959317,0.686737184703,0.0,0.255778120185,35568,1976,208800
20207.0,2.0,0.383665716999,0.128205128205,0.428300094967,0.0598290598291,0.378417266187,0.264028776978,0.3,0.0575539568345,0.0611814345992,0.229957805907,0.708860759494,0.284682080925,0.385838150289,0.241329479769,0.0838150289017,0.00433526011561,0.325419566107,0.0208759721654,0.0,0.0212853049529,0.0,0.0,0.00450266066312,0.627916496111,0.0693641618497,0.296242774566,34323,1975,178800
20208.0,1.0,0.252631578947,0.167763157895,0.432236842105,0.147368421053,0.219298245614,0.151754385965,0.49298245614,0.135964912281,0.0,0.0408163265306,0.959183673469,0.226993865031,0.269938650307,0.292944785276,0.173312883436,0.0368098159509,0.311654135338,0.0109022556391,0.0,0.0112781954887,0.0,0.0,0.0187969924812,0.647368421053,0.0521472392638,0.679447852761,50185,1969,272600
20209.0,1.0,0.215043394407,0.183220829315,0.336547733848,0.26518804243,0.207464324918,0.14489571899,0.240395170143,0.40724478595,0.265129682997,0.322766570605,0.412103746398,0.452646239554,0.196378830084,0.293871866295,0.0264623955432,0.0306406685237,0.345995893224,0.00359342915811,0.0,0.0154004106776,0.0,0.0,0.0159137577002,0.61909650924,0.0,0.516713091922,26735,1979,31400
20209.0,2.0,0.350213980029,0.14907275321,0.380171184023,0.120542082739,0.228426395939,0.175126903553,0.450930626058,0.14551607445,0.0,0.322033898305,0.677966101695,0.268779342723,0.462441314554,0.192488262911,0.037558685446,0.0387323943662,0.328947368421,0.0220588235294,0.0,0.0638544891641,0.0,0.0,0.00967492260062,0.575464396285,0.0504694835681,0.238262910798,34375,1979,109400
20209.0,3.0,0.302670623145,0.293768545994,0.370919881306,0.0326409495549,0.261538461538,0.295384615385,0.375384615385,0.0676923076923,0.0,0.297619047619,0.702380952381,0.296089385475,0.111731843575,0.435754189944,0.156424581006,0.0,0.504531722054,0.172205438066,0.0,0.0105740181269,0.0,0.0,0.0166163141994,0.296072507553,0.072625698324,0.530726256983,52426,1978,202100
20210.0,1.0,0.242128121607,0.124864277959,0.57654723127,0.056460369164,0.395802098951,0.162668665667,0.323088455772,0.11844077961,0.0,0.0823529411765,0.917647058824,0.0787781350482,0.25884244373,0.467845659164,0.117363344051,0.0771704180064,0.388026607539,0.0,0.0,0.19512195122,0.0,0.00221729490022,0.0128603104213,0.40177383592,0.0,0.557877813505,68472,1986,329600
20210.0,2.0,0.197954271961,0.293622141998,0.342960288809,0.165463297232,0.241886099204,0.254133496632,0.317819963258,0.186160440906,0.0682261208577,0.5477582846,0.384015594542,0.350210970464,0.268987341772,0.314345991561,0.0664556962025,0.0,0.301669195751,0.00606980273141,0.00121396054628,0.0470409711684,0.0,0.0,0.012746585736,0.631259484067,0.0116033755274,0.438818565401,37125,1981,61600
20211.0,1.0,0.369250985545,0.258869908016,0.357424441524,0.0144546649146,0.0880626223092,0.358121330724,0.46771037182,0.0861056751468,0.0,0.0,1.0,0.180379746835,0.170886075949,0.5,0.148734177215,0.0,0.208333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.791666666667,0.0,0.794303797468,70375,1975,323900
20211.0,2.0,0.305993690852,0.122239747634,0.451104100946,0.120662460568,0.379881656805,0.0887573964497,0.350887573964,0.180473372781,0.0,0.455882352941,0.544117647059,0.165605095541,0.455414012739,0.347133757962,0.031847133758,0.0,0.245436105477,0.00574712643678,0.00743745774172,0.00743745774172,0.0,0.0,0.0212981744422,0.712643678161,0.0429936305732,0.566878980892,44657,1967,263500
20211.0,3.0,0.232954545455,0.288636363636,0.334090909091,0.144318181818,0.345484672742,0.234465617233,0.299917149959,0.120132560066,0.0,0.423393739703,0.576606260297,0.318991097923,0.148367952522,0.287833827893,0.244807121662,0.0,0.252515572592,0.0,0.0,0.133684714902,0.0,0.0,0.0110206037374,0.602779108769,0.0,0.0994065281899,55761,1978,92900
20211.0,4.0,0.00554016620499,0.293628808864,0.684210526316,0.016620498615,0.173044925125,0.274542429285,0.515806988353,0.0366056572379,0.0,0.453539823009,0.546460176991,0.45796460177,0.196902654867,0.345132743363,0.0,0.0,0.27130977131,0.126819126819,0.0,0.0800415800416,0.0,0.0,0.0,0.52182952183,0.0,0.0,29032,1980,-
20213.0,1.0,0.43666323378,0.208032955716,0.335736354274,0.0195674562307,0.284571428571,0.365714285714,0.299428571429,0.0502857142857,0.162790697674,0.142118863049,0.695090439276,0.222988505747,0.579310344828,0.110344827586,0.0712643678161,0.016091954023,0.148429035753,0.0,0.00487540628386,0.0146262188516,0.0,0.0,0.0,0.832069339112,0.101149425287,0.110344827586,29809,1976,171900
20213.0,2.0,0.241176470588,0.305882352941,0.326470588235,0.126470588235,0.246728971963,0.145794392523,0.358878504673,0.248598130841,0.10888252149,0.550143266476,0.340974212034,0.54748603352,0.290502793296,0.131284916201,0.0,0.0307262569832,0.437714285714,0.0,0.0,0.0125714285714,0.0228571428571,0.0,0.0,0.526857142857,0.00837988826816,0.0,21512,1976,-
20213.0,3.0,0.509151414309,0.0965058236273,0.372712146423,0.0216306156406,0.442572741194,0.263399693721,0.284839203675,0.00918836140888,0.0231481481481,0.282407407407,0.694444444444,0.126530612245,0.812244897959,0.0612244897959,0.0,0.0,0.0813397129187,0.0,0.000797448165869,0.0215311004785,0.0,0.0,0.0,0.896331738437,0.065306122449,0.118367346939,32057,1973,153100
20214.0,1.0,0.424802110818,0.0,0.292875989446,0.282321899736,0.112633181126,0.184170471842,0.307458143075,0.395738203957,0.121338912134,0.589958158996,0.28870292887,0.643968871595,0.280155642023,0.0758754863813,0.0,0.0,0.428268551237,0.0162544169611,0.0,0.0487632508834,0.0,0.0,0.0113074204947,0.495406360424,0.0778210116732,0.0583657587549,17880,1981,234600
20214.0,2.0,0.311392405063,0.271729957806,0.408438818565,0.0084388185654,0.372376438727,0.243737305349,0.361543669601,0.0223425863236,0.0118243243243,0.474662162162,0.513513513514,0.369105691057,0.40325203252,0.224390243902,0.00325203252033,0.0,0.216003005259,0.0240420736289,0.0293012772352,0.0169045830203,0.0,0.0,0.0,0.713749060856,0.0422764227642,0.0373983739837,32831,1975,227500
20214.0,3.0,0.274703557312,0.416996047431,0.264822134387,0.0434782608696,0.481690140845,0.295774647887,0.222535211268,0.0,0.139534883721,0.445736434109,0.414728682171,0.215946843854,0.641196013289,0.142857142857,0.0,0.0,0.0789473684211,0.0,0.00411184210526,0.0,0.0,0.0,0.00575657894737,0.911184210526,0.0797342192691,0.12292358804,33363,1978,-
20304.0,1.0,0.118367346939,0.133673469388,0.405102040816,0.342857142857,0.14703493095,0.110479285134,0.46953696182,0.272948822096,0.0,0.0,1.0,0.332985386221,0.207724425887,0.278705636743,0.102296450939,0.0782881002088,0.842152872004,0.0,0.0,0.0407055630936,0.0,0.0,0.0117593848937,0.105382180009,0.0125260960334,0.882045929019,33542,1983,396000
20304.0,2.0,0.269005847953,0.189083820663,0.389863547758,0.152046783626,0.167400881057,0.114537444934,0.632158590308,0.0859030837004,0.0,0.0,0.0,0.176079734219,0.0564784053156,0.242524916944,0.338870431894,0.186046511628,0.883143743537,0.0,0.0,0.0144777662875,0.0,0.0,0.0413650465357,0.0610134436401,0.0,1.0,100507,1993,432700
20304.0,3.0,0.0947176684882,0.131147540984,0.459016393443,0.315118397086,0.204326923077,0.127403846154,0.387019230769,0.28125,0.0,0.0,1.0,0.131386861314,0.178832116788,0.456204379562,0.136861313869,0.0967153284672,0.686459087618,0.0,0.0,0.0796524257784,0.0,0.0,0.011585807386,0.222302679218,0.0255474452555,0.691605839416,62150,1974,345000
20304.0,4.0,0.140762463343,0.115835777126,0.472140762463,0.271260997067,0.147840531561,0.0747508305648,0.485049833887,0.292358803987,0.333333333333,0.0,0.666666666667,0.113172541744,0.198515769944,0.333951762523,0.102040816327,0.252319109462,0.742211838006,0.00856697819315,0.0,0.0163551401869,0.0,0.0,0.0786604361371,0.154205607477,0.0,0.833024118738,76756,1989,467100
20305.0,1.0,0.293659621802,0.114015572859,0.384315906563,0.208008898776,0.213666987488,0.197786333013,0.347449470645,0.241097208855,0.0,0.0,1.0,0.182967959528,0.198988195616,0.289207419899,0.197301854975,0.131534569983,0.572239422085,0.0286377708978,0.0,0.0957172342621,0.0,0.0,0.0608875128999,0.242518059856,0.0126475548061,0.77150084317,79104,1984,370000
20305.0,2.0,0.320284697509,0.238434163701,0.38256227758,0.05871886121,0.221183800623,0.214953271028,0.41277258567,0.151090342679,0.0,0.27397260274,0.72602739726,0.212678936605,0.398773006135,0.261758691207,0.0756646216769,0.0511247443763,0.426079734219,0.0282392026578,0.0,0.0747508305648,0.0,0.0,0.0,0.470930232558,0.0327198364008,0.253578732106,43559,1983,289000
20305.0,3.0,0.0978260869565,0.257763975155,0.383540372671,0.260869565217,0.175149700599,0.0449101796407,0.36377245509,0.416167664671,0.0,0.0,1.0,0.122641509434,0.205188679245,0.422169811321,0.0943396226415,0.155660377358,0.641006097561,0.0746951219512,0.032012195122,0.0221036585366,0.0,0.0,0.0,0.230182926829,0.0,0.858490566038,73333,1982,342300
20306.0,1.0,0.146163601776,0.30913126189,0.363031071655,0.18167406468,0.119554695063,0.342449177154,0.350435624395,0.187560503388,0.0,0.0620805369128,0.937919463087,0.233185387504,0.289518607033,0.280983270741,0.127688630932,0.0686241037897,0.711638759264,0.0553115564096,0.00164699423552,0.0796047213835,0.00109799615701,0.0,0.030881141916,0.119818830634,0.0191191532946,0.580402867873,48304,1991,306300
20306.0,2.0,0.183222958057,0.305739514349,0.434878587196,0.0761589403974,0.162130177515,0.102958579882,0.649704142012,0.0852071005917,0.0,0.0,1.0,0.0495575221239,0.21592920354,0.391150442478,0.132743362832,0.210619469027,0.533409480297,0.0199885779555,0.0,0.155910908053,0.0,0.0,0.0,0.290691033695,0.0283185840708,0.826548672566,60078,1990,464900
