tract,blockgroup,count,graffiti_count,dump_count,lighting_count,gsl_meandist,dsl_meandist,sl_count,landarea,cent_lat,cent_lon,sl_density
20706.0,3.0,5.0,0.0,0.0,0.0,,,1.0,6114998.0,33.0879345,-117.0378217,1.63532351114e-07
2202.0,1.0,26.0,3.0,4.0,1.0,181.020362718,132.730273274,38.0,129908.0,32.7523089,-117.1019826,0.000292514702713
9201.0,2.0,15.0,0.0,0.0,1.0,,,13.0,252087.0,32.802703,-117.1477061,5.15694978321e-05
3207.0,2.0,,,,,,,,,,,
15801.0,2.0,,,,,,,,,,,
20902.0,1.0,,,,,,,,,,,
18612.0,1.0,1.0,0.0,0.0,0.0,,,,,,,
17021.0,1.0,,,,,,,,,,,
20500.0,3.0,,,,,,,,,,,
8306.0,3.0,19.0,1.0,0.0,0.0,720.386340289,,76.0,1922856.0,32.8478548,-117.2275185,3.95245405792e-05
18610.0,1.0,,,,,,,,,,,
9804.0,2.0,6.0,1.0,0.0,0.0,73.0089694876,,31.0,286701.0,32.8054575,-117.0209661,0.000108126584839
17042.0,1.0,27.0,4.0,0.0,1.0,85.314848642,,145.0,2453899.0,32.9428131,-117.0719571,5.90896365335e-05
8351.0,2.0,3.0,1.0,0.0,0.0,257.07855333,,23.0,211506.0,32.9096827,-117.1524848,0.000108743959982
8312.0,2.0,8.0,0.0,0.0,0.0,,,26.0,673388.0,32.8555167,-117.2494331,3.86107266539e-05
14602.0,2.0,,,,,,,,,,,
20021.0,1.0,,,,,,,,,,,
5600.0,2.0,233.0,68.0,53.0,16.0,287.013531274,259.120877136,835.0,5332877.0,32.7307737,-117.146543,0.000156575897025
20014.0,1.0,,,,,,,,,,,
20904.0,2.0,,,,,,,,,,,
20024.0,2.0,,,,,,,,,,,
19903.0,1.0,,,,,,,,,,,
17045.0,1.0,7.0,0.0,0.0,0.0,,,129.0,1952094.0,32.9301351,-117.0679368,6.60828833038e-05
17044.0,1.0,18.0,0.0,0.0,1.0,,,194.0,1304894.0,32.9249078,-117.0727219,0.000148671079797
9400.0,1.0,27.0,0.0,1.0,0.0,,2532.98014884,63.0,62166332.0,32.8653405,-117.1173286,1.01341028131e-06
20805.0,2.0,,,,,,,,,,,
11601.0,3.0,,,,,,,,,,,
11602.0,1.0,,,,,,,,,,,
11602.0,2.0,,,,,,,,,,,
18802.0,3.0,,,,,,,,,,,
8312.0,1.0,29.0,0.0,0.0,4.0,,,54.0,6053558.0,32.9053825,-117.252727,8.92037377027e-06
19904.0,1.0,,,,,,,,,,,
8352.0,3.0,3.0,0.0,0.0,0.0,,,16.0,179854.0,32.927709,-117.142461,8.89610461819e-05
9603.0,3.0,2.0,1.0,0.0,0.0,94.0213576931,,6.0,154917.0,32.7837415,-117.1124346,3.87304169329e-05
19803.0,1.0,,,,,,,,,,,
7400.0,4.0,7.0,1.0,1.0,0.0,80.2393488604,222.445909441,7.0,209295.0,32.7441856,-117.2301529,3.3445615041e-05
19001.0,2.0,,,,,,,,,,,
20404.0,1.0,,,,,,,,,,,
10004.0,2.0,22.0,10.0,1.0,1.0,62.952318669,31.466025339,70.0,624642.0,32.5709587,-117.0593457,0.000112064190368
3115.0,3.0,12.0,0.0,4.0,0.0,,105.349421716,34.0,434294.0,32.6980456,-117.0355587,7.8287980032e-05
2707.0,2.0,7.0,1.0,1.0,0.0,37.3142706552,31.519154754,12.0,80489.0,32.7548505,-117.0879084,0.00014908869535
10012.0,2.0,4.0,1.0,0.0,0.0,90.8635779833,,17.0,284609.0,32.5601049,-117.0581461,5.97310696429e-05
13204.0,2.0,,,,,,,,,,,
21303.0,2.0,,,,,,,,,,,
13411.0,2.0,,,,,,,,,,,
20902.0,2.0,,,,,,,,,,,
20904.0,1.0,,,,,,,,,,,
20801.0,1.0,,,,,,,,,,,
19602.0,3.0,,,,,,,,,,,
19602.0,2.0,,,,,,,,,,,
19106.0,4.0,,,,,,,,,,,
11700.0,2.0,,,,,,,,,,,
12600.0,1.0,,,,,,,,,,,
12600.0,2.0,,,,,,,,,,,
20308.0,1.0,,,,,,,,,,,
20308.0,2.0,,,,,,,,,,,
20308.0,3.0,,,,,,,,,,,
20309.0,1.0,,,,,,,,,,,
20309.0,2.0,,,,,,,,,,,
17049.0,2.0,,,,,,,,,,,
9802.0,5.0,12.0,4.0,0.0,3.0,68.6609100957,,27.0,270842.0,32.8012102,-117.0148149,9.96891176405e-05
8328.0,1.0,26.0,1.0,2.0,4.0,302.809810391,476.244374133,212.0,7151963.0,32.9681818,-117.2061448,2.96422115159e-05
17106.0,1.0,,,,,,,,,,,
20014.0,2.0,,,,,,,,,,,
19806.0,2.0,,,,,,,,,,,
18515.0,2.0,,,,,,,,,,,
17810.0,2.0,,,,,,,,,,,
7903.0,4.0,5.0,0.0,0.0,0.0,,,8.0,114729.0,32.8041129,-117.2392515,6.97295365601e-05
16100.0,3.0,,,,,,,,,,,
8502.0,2.0,9.0,2.0,0.0,1.0,76.8234749848,,22.0,198969.0,32.8362778,-117.1995973,0.00011056998829
7100.0,2.0,27.0,0.0,1.0,0.0,,196.653329722,111.0,1552328.0,32.7183624,-117.2430625,7.15055065682e-05
19002.0,1.0,,,,,,,,,,,
900.0,5.0,7.0,4.0,0.0,0.0,59.6039065287,,11.0,73908.0,32.7512263,-117.1444271,0.000148833685122
19101.0,1.0,,,,,,,,,,,
8333.0,1.0,40.0,2.0,0.0,11.0,103.667995033,,315.0,9366178.0,32.9235872,-117.201021,3.3631647829e-05
2804.0,3.0,50.0,5.0,11.0,0.0,94.3216822211,147.739858402,37.0,330315.0,32.7603347,-117.0756864,0.00011201428939
13412.0,1.0,,,,,,,,,,,
13308.0,2.0,,,,,,,,,,,
12200.0,1.0,,,,,,,,,,,
11601.0,1.0,,,,,,,,,,,
15404.0,2.0,,,,,,,,,,,
21204.0,2.0,,,,,,,,,,,
9706.0,1.0,7.0,0.0,1.0,1.0,,221.183184127,77.0,2373738.0,32.7852456,-117.0400525,3.24382893142e-05
17022.0,5.0,6.0,0.0,0.0,0.0,,,39.0,1110371.0,32.8992692,-117.110974,3.51233956939e-05
17022.0,6.0,12.0,1.0,0.0,2.0,417.852455528,,155.0,1722837.0,32.9085642,-117.1046265,8.99678843675e-05
17106.0,4.0,,,,,,,,,,,
17109.0,3.0,,,,,,,,,,,
17110.0,1.0,,,,,,,,,,,
17200.0,2.0,3.0,0.0,0.0,0.0,,,,,,,
17303.0,2.0,,,,,,,,,,,
17110.0,2.0,,,,,,,,,,,
17110.0,3.0,,,,,,,,,,,
17200.0,1.0,6.0,1.0,0.0,0.0,4211.38341051,,,,,,
17811.0,4.0,,,,,,,,,,,
20026.0,2.0,,,,,,,,,,,
18513.0,1.0,1.0,0.0,0.0,0.0,,,,,,,
18802.0,5.0,,,,,,,,,,,
19101.0,2.0,,,,,,,,,,,
19101.0,4.0,,,,,,,,,,,
19106.0,3.0,,,,,,,,,,,
19301.0,3.0,,,,,,,,,,,
19303.0,3.0,,,,,,,,,,,
19601.0,2.0,,,,,,,,,,,
19803.0,3.0,,,,,,,,,,,
19806.0,4.0,,,,,,,,,,,
19904.0,3.0,,,,,,,,,,,
13421.0,3.0,,,,,,,,,,,
13605.0,3.0,,,,,,,,,,,
13903.0,2.0,1.0,0.0,0.0,0.0,,,,,,,
14300.0,2.0,,,,,,,,,,,
14901.0,2.0,,,,,,,,,,,
16301.0,2.0,,,,,,,,,,,
16302.0,2.0,,,,,,,,,,,
16401.0,1.0,,,,,,,,,,,
16401.0,2.0,,,,,,,,,,,
12900.0,1.0,,,,,,,,,,,
12900.0,2.0,,,,,,,,,,,
12900.0,3.0,,,,,,,,,,,
12800.0,3.0,,,,,,,,,,,
19001.0,3.0,,,,,,,,,,,
19601.0,1.0,,,,,,,,,,,
16811.0,1.0,,,,,,,,,,,
19101.0,3.0,,,,,,,,,,,
18802.0,2.0,,,,,,,,,,,
9804.0,3.0,11.0,0.0,4.0,0.0,,183.918961596,24.0,272534.0,32.8111103,-117.0162094,8.80624068924e-05
8350.0,1.0,72.0,0.0,1.0,2.0,,105.558565919,365.0,11570819.0,32.8883324,-117.171132,3.15448716292e-05
20709.0,4.0,,,,,,,,,,,
21400.0,3.0,42.0,3.0,0.0,0.0,68.6970566912,,50.0,381434.0,32.7241826,-117.2300546,0.000131084276703
21600.0,2.0,,,,,,,,,,,
21800.0,2.0,1.0,0.0,0.0,0.0,,,,,,,
22000.0,1.0,,,,,,,,,,,
22000.0,2.0,,,,,,,,,,,
18000.0,2.0,,,,,,,,,,,
17030.0,2.0,7.0,0.0,0.0,0.0,,,46.0,517858.0,33.0372508,-117.0821093,8.88274391822e-05
17030.0,3.0,6.0,0.0,0.0,1.0,,,22.0,523149.0,33.0502398,-117.073982,4.20530288694e-05
17031.0,1.0,34.0,0.0,0.0,2.0,,,50.0,414232.0,33.0266799,-117.0882832,0.00012070530524
17031.0,2.0,5.0,1.0,0.0,1.0,33.8256618797,,22.0,208256.0,33.0309028,-117.0844839,0.000105639213276
16613.0,1.0,,,,,,,,,,,
20026.0,3.0,,,,,,,,,,,
20027.0,1.0,,,,,,,,,,,
20206.0,3.0,,,,,,,,,,,
20304.0,4.0,,,,,,,,,,,
20705.0,3.0,,,,,,,,,,,
20708.0,1.0,,,,,,,,,,,
20709.0,1.0,,,,,,,,,,,
17900.0,4.0,,,,,,,,,,,
21100.0,4.0,,,,,,,,,,,
10300.0,2.0,1.0,0.0,0.0,0.0,,,,,,,
8902.0,1.0,102.0,29.0,9.0,1.0,247.818107254,212.548151493,164.0,2102261.0,32.762476,-117.174368,7.80112459871e-05
8513.0,1.0,20.0,0.0,1.0,0.0,,120.901908529,81.0,1122797.0,32.8019874,-117.1758426,7.21412686354e-05
8511.0,1.0,301.0,15.0,17.0,13.0,179.415053055,152.454936667,544.0,15189489.0,32.8260087,-117.1415707,3.58142397022e-05
14901.0,3.0,,,,,,,,,,,
15200.0,3.0,,,,,,,,,,,
15404.0,4.0,,,,,,,,,,,
16201.0,3.0,,,,,,,,,,,
16401.0,3.0,,,,,,,,,,,
16402.0,1.0,,,,,,,,,,,
16402.0,2.0,,,,,,,,,,,
16402.0,3.0,,,,,,,,,,,
16402.0,4.0,,,,,,,,,,,
17042.0,3.0,31.0,6.0,1.0,1.0,627.454382643,722.807668639,102.0,2926606.0,32.9411708,-117.0954248,3.4852658677e-05
16503.0,1.0,,,,,,,,,,,
16504.0,3.0,,,,,,,,,,,
17019.0,3.0,21.0,1.0,0.0,9.0,1054.58245638,,166.0,4120488.0,33.0475966,-117.0492638,4.0286490338e-05
17030.0,4.0,9.0,1.0,0.0,3.0,113.916283842,,56.0,728951.0,33.0369001,-117.0874618,7.68227219662e-05
17039.0,3.0,27.0,1.0,0.0,11.0,1119.02842078,,120.0,2864800.0,32.9530043,-117.0897495,4.18877408545e-05
17052.0,1.0,6.0,0.0,0.0,0.0,,,14.0,782741.0,33.0016165,-117.0724576,1.7885865184e-05
17052.0,2.0,26.0,3.0,1.0,7.0,559.312139267,290.161841487,51.0,1095485.0,33.0018515,-117.077922,4.65547223376e-05
17031.0,3.0,19.0,1.0,0.0,3.0,31.9441800656,,15.0,436038.0,33.0282133,-117.0814444,3.44006715011e-05
17032.0,1.0,94.0,0.0,5.0,7.0,,205.157949809,124.0,9131187.0,33.008998,-117.1044271,1.35798335967e-05
8006.0,1.0,20.0,1.0,1.0,0.0,281.38611935,62.7845557088,36.0,294717.0,32.8083362,-117.2677365,0.000122151080528
17033.0,3.0,27.0,2.0,1.0,2.0,182.08854459,156.933385492,167.0,8521939.0,32.9812095,-117.1151044,1.95964791581e-05
17034.0,2.0,12.0,1.0,0.0,1.0,27.5076908712,,23.0,327992.0,32.9936729,-117.0885179,7.01236615527e-05
17034.0,3.0,13.0,1.0,0.0,1.0,54.4622200571,,41.0,422628.0,32.9886553,-117.0896256,9.70120294917e-05
14601.0,3.0,,,,,,,,,,,
3201.0,1.0,2.0,0.0,0.0,0.0,,,39.0,301011.0,32.6808177,-117.0683047,0.000129563371438
21303.0,1.0,,,,,,,,,,,
21202.0,1.0,,,,,,,,,,,
14001.0,1.0,,,,,,,,,,,
16502.0,1.0,,,,,,,,,,,
16502.0,2.0,,,,,,,,,,,
16502.0,3.0,,,,,,,,,,,
16502.0,4.0,,,,,,,,,,,
16605.0,1.0,,,,,,,,,,,
16605.0,2.0,,,,,,,,,,,
14001.0,2.0,,,,,,,,,,,
15501.0,3.0,,,,,,,,,,,
15602.0,2.0,,,,,,,,,,,
20710.0,1.0,18.0,0.0,0.0,1.0,,,3.0,24585168.0,33.0785891,-117.0160101,1.22024791533e-07
20016.0,3.0,,,,,,,,,,,
21800.0,1.0,,,,,,,,,,,
18200.0,5.0,,,,,,,,,,,
18300.0,3.0,,,,,,,,,,,
5400.0,4.0,95.0,3.0,1.0,24.0,47.8009459374,38.5013514365,363.0,388287.0,32.708619,-117.159753,0.000934875491582
7905.0,1.0,32.0,1.0,3.0,8.0,24.2422093463,149.313075036,60.0,213038.0,32.7995411,-117.2558573,0.00028163989523
17037.0,1.0,3.0,0.0,0.0,0.0,,,42.0,648337.0,32.9499102,-117.1122001,6.47811246312e-05
20903.0,2.0,,,,,,,,,,,
19105.0,1.0,,,,,,,,,,,
13203.0,3.0,,,,,,,,,,,
20801.0,2.0,,,,,,,,,,,
20207.0,1.0,,,,,,,,,,,
18802.0,1.0,,,,,,,,,,,
19208.0,2.0,,,,,,,,,,,
16402.0,5.0,,,,,,,,,,,
16902.0,1.0,,,,,,,,,,,
18513.0,3.0,,,,,,,,,,,
15100.0,4.0,,,,,,,,,,,
16605.0,3.0,,,,,,,,,,,
16607.0,1.0,,,,,,,,,,,
16607.0,2.0,,,,,,,,,,,
16608.0,1.0,,,,,,,,,,,
16609.0,1.0,,,,,,,,,,,
7701.0,3.0,10.0,0.0,0.0,0.0,,,10.0,155801.0,32.7910515,-117.2396499,6.4184440408e-05
7905.0,2.0,21.0,1.0,2.0,1.0,285.882015057,60.8723703428,64.0,358286.0,32.799793,-117.2506882,0.000178628246708
7910.0,2.0,28.0,1.0,8.0,1.0,54.0694382981,69.1376104123,55.0,270122.0,32.7961156,-117.2491983,0.000203611701379
16503.0,2.0,,,,,,,,,,,
16504.0,2.0,,,,,,,,,,,
16802.0,1.0,,,,,,,,,,,
17029.0,2.0,3.0,0.0,0.0,0.0,,,8.0,8638330.0,32.9942725,-117.1996448,9.26104930004e-07
17039.0,2.0,28.0,11.0,0.0,4.0,178.43421446,,89.0,1679697.0,32.957734,-117.095822,5.29857468341e-05
17042.0,2.0,,,,,,,,,,,
17043.0,2.0,4.0,0.0,0.0,0.0,,,134.0,1284225.0,32.9307013,-117.1007977,0.000104343086297
17044.0,2.0,10.0,0.0,0.0,0.0,,,128.0,1107206.0,32.9297891,-117.0902213,0.000115606309937
17051.0,1.0,18.0,0.0,0.0,4.0,,,37.0,817331.0,32.9955915,-117.064798,4.52692972615e-05
17052.0,3.0,5.0,0.0,0.0,1.0,,,16.0,319624.0,32.9963355,-117.0711508,5.00588191125e-05
18903.0,4.0,,,,,,,,,,,
15701.0,2.0,,,,,,,,,,,
17041.0,1.0,,,,,,,,,,,
8348.0,1.0,23.0,0.0,8.0,2.0,,163.751340272,80.0,1176800.0,32.9126233,-117.1638763,6.79809653297e-05
8357.0,3.0,17.0,0.0,0.0,1.0,,,60.0,394279.0,32.9151322,-117.1400628,0.000152176504455
19903.0,2.0,,,,,,,,,,,
20709.0,3.0,,,,,,,,,,,
15200.0,1.0,,,,,,,,,,,
7302.0,2.0,9.0,0.0,0.0,0.0,,,12.0,274817.0,32.7358481,-117.2447013,4.36654209892e-05
3401.0,3.0,27.0,2.0,3.0,0.0,190.545433979,128.235836656,29.0,311350.0,32.7196919,-117.0891926,9.31427653766e-05
15200.0,4.0,,,,,,,,,,,
15301.0,1.0,,,,,,,,,,,
20705.0,2.0,,,,,,,,,,,
16610.0,1.0,,,,,,,,,,,
16612.0,1.0,,,,,,,,,,,
16612.0,2.0,,,,,,,,,,,
7907.0,2.0,20.0,2.0,2.0,1.0,67.6681426213,76.7954942679,30.0,240440.0,32.7968808,-117.2399542,0.000124771252703
7908.0,2.0,15.0,0.0,0.0,0.0,,,21.0,304047.0,32.7971957,-117.2342124,6.90682690505e-05
16613.0,2.0,,,,,,,,,,,
16614.0,1.0,,,,,,,,,,,
8003.0,2.0,21.0,0.0,1.0,1.0,,272.013605659,50.0,341927.0,32.8054473,-117.2513908,0.000146230043255
8003.0,3.0,23.0,2.0,0.0,8.0,108.742721334,,40.0,217372.0,32.8043812,-117.2588906,0.000184016340651
8324.0,4.0,11.0,3.0,0.0,1.0,37.909757086,,40.0,629979.0,32.9450503,-117.2459198,6.34941799647e-05
8361.0,1.0,28.0,0.0,0.0,2.0,,,33.0,471829.0,32.8689428,-117.2340925,6.99405928843e-05
2302.0,2.0,11.0,3.0,1.0,0.0,127.152446583,107.804689307,25.0,155506.0,32.75227,-117.0965384,0.00016076550101
17054.0,2.0,,,,,,,,,,,
17055.0,1.0,9.0,1.0,0.0,0.0,102.734114181,,37.0,459451.0,32.9741497,-117.0729035,8.05308944806e-05
17055.0,2.0,16.0,0.0,1.0,1.0,,58.6123496965,44.0,595412.0,32.9766927,-117.0768774,7.38984098406e-05
17055.0,3.0,26.0,0.0,5.0,1.0,,116.087487517,101.0,1005800.0,32.9835542,-117.0704454,0.000100417578047
15403.0,1.0,,,,,,,,,,,
20016.0,5.0,,,,,,,,,,,
16615.0,1.0,,,,,,,,,,,
16617.0,1.0,,,,,,,,,,,
16702.0,1.0,,,,,,,,,,,
17056.0,1.0,55.0,0.0,1.0,8.0,,120.459426974,142.0,2289646.0,32.9822016,-117.082482,6.2018320736e-05
16702.0,2.0,,,,,,,,,,,
17053.0,1.0,,,,,,,,,,,
17053.0,2.0,1.0,0.0,0.0,0.0,,,,,,,
8365.0,2.0,8.0,1.0,0.0,1.0,61.292381699,,140.0,1666224.0,32.9395829,-117.1466907,8.40223163272e-05
8600.0,4.0,3.0,2.0,0.0,0.0,95.286436973,,25.0,138607.0,32.789346,-117.1697593,0.000180366070978
9305.0,1.0,13.0,0.0,0.0,4.0,,,50.0,1032774.0,32.7868363,-117.1299995,4.84133024263e-05
9306.0,1.0,24.0,0.0,1.0,3.0,,32.4293432371,114.0,1371320.0,32.7992122,-117.12126,8.31315812502e-05
3603.0,3.0,4.0,0.0,0.0,0.0,,,14.0,187488.0,32.6882173,-117.105218,7.46714456392e-05
4800.0,2.0,135.0,86.0,21.0,6.0,69.8901774115,106.556401241,59.0,188286.0,32.7094888,-117.1402846,0.000313353090511
6200.0,1.0,36.0,4.0,0.0,0.0,436.802762144,,52.0,3275646.0,32.7317283,-117.1904454,1.58747312744e-05
900.0,2.0,15.0,5.0,2.0,0.0,33.0154056841,76.9895777439,17.0,95977.0,32.7503168,-117.1388058,0.000177125769716
13411.0,1.0,,,,,,,,,,,
11700.0,1.0,,,,,,,,,,,
13420.0,2.0,,,,,,,,,,,
14805.0,2.0,,,,,,,,,,,
14805.0,3.0,,,,,,,,,,,
14806.0,2.0,3.0,0.0,0.0,1.0,,,2.0,694452.0,32.7717214,-117.0350038,2.87996866594e-06
15403.0,2.0,,,,,,,,,,,
16702.0,4.0,,,,,,,,,,,
16802.0,4.0,,,,,,,,,,,
16804.0,1.0,,,,,,,,,,,
16804.0,2.0,,,,,,,,,,,
8362.0,3.0,2.0,0.0,0.0,1.0,,,15.0,171346.0,32.8583333,-117.2329341,8.75421661434e-05
10009.0,4.0,4.0,2.0,0.0,0.0,82.9503209215,,38.0,641527.0,32.544742,-117.0382219,5.92336721603e-05
17056.0,2.0,13.0,0.0,0.0,0.0,,,24.0,494260.0,32.9700759,-117.085235,4.85574394044e-05
17109.0,1.0,,,,,,,,,,,
16605.0,4.0,,,,,,,,,,,
16702.0,3.0,,,,,,,,,,,
14901.0,1.0,,,,,,,,,,,
14902.0,1.0,,,,,,,,,,,
15802.0,3.0,,,,,,,,,,,
11601.0,2.0,,,,,,,,,,,
19103.0,2.0,,,,,,,,,,,
17009.0,1.0,,,,,,,,,,,
17009.0,2.0,,,,,,,,,,,
17010.0,1.0,,,,,,,,,,,
10010.0,3.0,4.0,1.0,1.0,0.0,51.7556873195,554.150622628,10.0,253602.0,32.5747341,-117.058853,3.94318656793e-05
10011.0,1.0,12.0,2.0,1.0,0.0,52.3465763895,44.6502847924,54.0,524218.0,32.5781695,-117.0529599,0.000103010579568
13000.0,2.0,,,,,,,,,,,
13000.0,3.0,,,,,,,,,,,
9000.0,2.0,4.0,0.0,0.0,0.0,,,18.0,589130.0,32.7794879,-117.1811051,3.05535280838e-05
9106.0,3.0,8.0,0.0,0.0,1.0,,,50.0,434672.0,32.7707236,-117.1985486,0.000115029263445
9306.0,4.0,8.0,0.0,1.0,0.0,,1223.26064695,45.0,1071724.0,32.8000419,-117.1158305,4.19884223923e-05
2801.0,2.0,50.0,6.0,2.0,0.0,78.0569740441,36.4406722062,63.0,864562.0,32.774924,-117.073322,7.28692679068e-05
2903.0,2.0,13.0,7.0,0.0,0.0,64.3055368426,,53.0,456144.0,32.7527989,-117.0536169,0.000116191378161
2905.0,2.0,20.0,1.0,4.0,0.0,81.4043388488,48.2240352435,16.0,272343.0,32.7691597,-117.0435075,5.87494446342e-05
3305.0,2.0,16.0,1.0,1.0,0.0,68.628789513,50.7440747147,33.0,325624.0,32.6984925,-117.0895562,0.000101343881286
7600.0,5.0,8.0,1.0,0.0,4.0,79.5225782584,,26.0,105701.0,32.7657463,-117.251207,0.000245976859254
7600.0,6.0,36.0,7.0,2.0,4.0,63.8636871602,176.917988111,35.0,132191.0,32.7843246,-117.2527148,0.000264768403295
7600.0,7.0,18.0,5.0,0.0,0.0,174.425744288,,29.0,180535.0,32.7895354,-117.2527002,0.000160633672141
7701.0,1.0,39.0,3.0,2.0,2.0,28.2567700475,50.4633127612,31.0,176343.0,32.7911199,-117.2432015,0.000175793765559
7701.0,2.0,13.0,1.0,0.0,1.0,53.147170074,,31.0,236495.0,32.7845886,-117.2380249,0.00013108099537
7702.0,1.0,8.0,0.0,0.0,0.0,,,26.0,200374.0,32.7847457,-117.2355608,0.000129757353748
7702.0,2.0,14.0,0.0,2.0,0.0,,247.287887491,16.0,198882.0,32.7913901,-117.2349498,8.04497139007e-05
7702.0,3.0,30.0,2.0,5.0,0.0,66.999680071,132.100210641,9.0,140196.0,32.7936196,-117.2325357,6.41958401096e-05
7907.0,1.0,24.0,2.0,2.0,1.0,114.016398694,177.093673783,29.0,229362.0,32.7961399,-117.2436491,0.000126437683662
202.0,2.0,18.0,0.0,1.0,0.0,,136.426232502,51.0,346436.0,32.7475718,-117.1791893,0.000147213338106
800.0,4.0,28.0,8.0,3.0,1.0,42.1698514605,126.220763115,25.0,171940.0,32.7464164,-117.1442217,0.000145399557985
1300.0,5.0,23.0,7.0,5.0,1.0,55.2945533331,85.4996795532,27.0,120716.0,32.7493936,-117.1344699,0.000223665462739
2502.0,3.0,21.0,3.0,1.0,1.0,172.680979196,180.452577363,42.0,335631.0,32.7348737,-117.1065744,0.000125137427711
3213.0,2.0,18.0,13.0,1.0,0.0,98.4221626938,69.0518139598,50.0,524478.0,32.6880795,-117.0336957,9.53328833621e-05
21000.0,4.0,,,,,,,,,,,
16807.0,2.0,,,,,,,,,,,
2601.0,3.0,11.0,2.0,1.0,1.0,123.57682287,71.3066774082,23.0,251658.0,32.7430655,-117.0944717,9.13938758156e-05
2602.0,3.0,20.0,5.0,8.0,0.0,95.2980594306,136.446965752,26.0,258144.0,32.7325627,-117.098789,0.000100718978555
2711.0,1.0,5.0,1.0,0.0,0.0,32.6335508223,,20.0,969550.0,32.7392472,-117.0716346,2.06281264504e-05
16804.0,4.0,,,,,,,,,,,
16806.0,1.0,,,,,,,,,,,
16806.0,3.0,,,,,,,,,,,
3304.0,1.0,26.0,7.0,3.0,0.0,85.5811230444,45.2564588527,35.0,221763.0,32.7059566,-117.0932116,0.000157826147734
17054.0,3.0,,,,,,,,,,,
17054.0,4.0,1.0,0.0,0.0,0.0,,,2.0,4816257.0,32.9925471,-117.0467712,4.15260232168e-07
400.0,3.0,22.0,0.0,2.0,0.0,,171.847278791,24.0,429433.0,32.7542669,-117.1662252,5.58876471999e-05
2001.0,2.0,92.0,6.0,26.0,14.0,132.550120981,94.4723615082,125.0,1733814.0,32.7716456,-117.1043921,7.20953920086e-05
17014.0,1.0,30.0,0.0,0.0,2.0,,,76.0,1201587.0,33.0183582,-117.0716919,6.32496856241e-05
7702.0,4.0,7.0,0.0,0.0,0.0,,,9.0,105419.0,32.7915555,-117.2373896,8.53736043787e-05
8006.0,5.0,15.0,0.0,1.0,2.0,,58.3415067195,14.0,221089.0,32.810086,-117.2528027,6.33229152061e-05
10011.0,2.0,7.0,1.0,0.0,1.0,68.1204949705,,39.0,360811.0,32.581469,-117.0574236,0.000108089830964
10012.0,1.0,12.0,2.0,1.0,0.0,127.69576902,167.447112712,28.0,220092.0,32.5635363,-117.0596411,0.00012721952638
10013.0,1.0,38.0,6.0,1.0,3.0,154.472321634,154.901799027,79.0,491924.0,32.5548216,-117.0447331,0.000160593912881
16809.0,3.0,,,,,,,,,,,
17010.0,2.0,,,,,,,,,,,
17032.0,2.0,26.0,0.0,0.0,8.0,,,83.0,984286.0,33.0055028,-117.0851944,8.43250843759e-05
17033.0,1.0,8.0,2.0,0.0,0.0,76.2718723367,,27.0,297373.0,32.9636916,-117.116383,9.07950620937e-05
17033.0,2.0,2.0,0.0,0.0,0.0,,,22.0,330407.0,32.9654598,-117.1127862,6.65845457269e-05
4200.0,2.0,20.0,5.0,5.0,0.0,194.574455104,68.203175406,59.0,667917.0,32.734071,-117.1206945,8.8334328966e-05
4300.0,1.0,28.0,3.0,2.0,1.0,113.933337016,115.328347163,14.0,164779.0,32.7392663,-117.1314594,8.49622828152e-05
4400.0,1.0,42.0,3.0,6.0,3.0,54.1919412048,86.1437518722,83.0,282708.0,32.7216057,-117.1279476,0.000293589144984
4400.0,4.0,23.0,4.0,2.0,3.0,93.3598773674,68.2652719858,48.0,185844.0,32.7217328,-117.1320767,0.00025828113902
6300.0,1.0,6.0,1.0,0.0,0.0,34.6886885533,,18.0,1961071.0,32.7377186,-117.1977435,9.17865798842e-06
7002.0,2.0,22.0,0.0,3.0,0.0,,217.310647976,24.0,507407.0,32.7309837,-117.2358438,4.72993080505e-05
7301.0,4.0,13.0,2.0,0.0,0.0,229.82583896,,8.0,155982.0,32.7392875,-117.2514684,5.12879691246e-05
8002.0,3.0,12.0,2.0,1.0,0.0,194.245203736,55.5286578415,19.0,305876.0,32.8081684,-117.2370782,6.21166747309e-05
8006.0,2.0,22.0,0.0,0.0,0.0,,,22.0,209534.0,32.8102035,-117.2624318,0.00010499489343
8006.0,4.0,25.0,0.0,0.0,1.0,,,15.0,116028.0,32.8104178,-117.2578186,0.000129279139518
8101.0,2.0,9.0,0.0,0.0,0.0,,,39.0,302421.0,32.8368915,-117.2741359,0.000128959298461
9505.0,4.0,17.0,0.0,1.0,0.0,,96.6090980085,42.0,635207.0,32.8376586,-117.0929441,6.61201781467e-05
9509.0,2.0,10.0,0.0,0.0,6.0,,,67.0,2238021.0,32.8129806,-117.0959978,2.99371632348e-05
15404.0,1.0,,,,,,,,,,,
15404.0,3.0,,,,,,,,,,,
15405.0,1.0,,,,,,,,,,,
15405.0,2.0,,,,,,,,,,,
9511.0,1.0,,,,,,,,,,,
9511.0,2.0,1.0,0.0,0.0,0.0,,,9.0,1167318.0,32.8035325,-117.1089666,7.70998134185e-06
10009.0,2.0,26.0,0.0,0.0,2.0,,,70.0,425168.0,32.5470683,-117.0518661,0.000164640800813
